idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Wnef_ha;Cnef_ha;Clt_ha;Cor_ha;Css_ha;Csp_ha
250789;39.92534805;9.39902343;4419555;1534129;Ovest;020;Sardegna;7;0;0;0.707901737;2.092712383;25.10848357;33.80129029
251011;39.91634173;9.49299285;4418595;1542164;Ovest;020;Sardegna;7;0.628526863;0.314263431;9.152659539;3.808012563;24.1883796;18.93865775
251219;39.90733539;9.48168572;4417590;1541203;Ovest;020;Sardegna;13;0;0;0.364196004;0.380051014;10.64815553;6.669033531
251837;39.8803163;15.95914539;4414919;2602021;Est;018;Calabria;12;0;0;0.5960807;1.125618227;44.57806845;49.19833697
251868;39.8803163;16.32153726;4415314;2633010;Est;018;Calabria;12;0;0;0.373113548;1.560904695;29.5755596;21.54774537
252215;39.8623035;16.02835023;4412985;2607962;Est;018;Calabria;5;0;0;4.868137598;16.87612355;33.52906619;50.96098032
252659;39.8352842;8.80721137;4409500;1483534;Ovest;020;Sardegna;15;0;0;0.969947768;2.907403518;45.53622349;47.25685943
253600;39.79025174;16.15303939;4405118;2618730;Est;018;Calabria;6;0;0;1.490459841;3.04123641;49.26952307;153.7401419
254004;39.7632321;9.26615237;4401519;1522828;Ovest;020;Sardegna;15;0;0;0.749753508;5.578739323;40.06238344;15.13165537
254194;39.75422553;9.63996631;4400682;1554854;Ovest;020;Sardegna;15;1.288580329;0.644290164;5.771158085;0.892323222;25.03994985;8.217387751
254423;39.73621234;8.55579029;4398580;1461967;Ovest;020;Sardegna;24;0.069653512;0.034826756;2.123018621;13.23435721;27.9662174;39.61973778
254707;39.72720572;16.09134559;4398055;2613533;Est;018;Calabria;9;0;0;1.638854294;0;24.40622159;23.54521828
254819;39.71819909;9.33820125;4396542;1529018;Ovest;020;Sardegna;5;1.581871369;0.790935684;0.58221893;3.587875823;33.5412273;48.91283617
255020;39.70919244;15.86883757;4395847;2594483;Est;018;Calabria;24;0;0;0.695622672;0.315186355;30.34563364;8.819847549
255352;39.69117911;15.9029237;4393877;2597425;Est;018;Calabria;12;0;0;0.670093348;2.854218087;33.1016821;0
255579;39.67316572;8.54767954;4391587;1461236;Ovest;020;Sardegna;19;0;0;2.804427909;0.770254272;19.99039777;20.13315059
255765;39.66415901;8.78125757;4390512;1481267;Ovest;020;Sardegna;13;0;0;2.803758827;0;28.38652944;44.05127018
256005;39.65515228;15.87782754;4389857;2595312;Est;018;Calabria;13;0;0;1.406562222;0;55.67374165;34.09894759
256014;39.65515228;15.98269592;4389950;2604309;Est;018;Calabria;8;0.311713859;0.15585693;3.182609075;10.61308321;78.65012455;77.80864308
256365;39.63713878;16.2730054;4388263;2629243;Est;018;Calabria;24;0;0;0;0;35.69030653;31.99657505
256651;39.61912522;9.54062761;4385631;1546434;Ovest;020;Sardegna;7;0.415906303;0.207953152;4.3006486;0;16.73032226;7.929951455
257334;39.58309794;9.19293678;4381510;1516599;Ovest;020;Sardegna;16;0;0;1.122856987;0.255693933;30.46130627;19.50018432
257535;39.57409109;9.37957394;4380562;1532632;Ovest;020;Sardegna;13;1.687335083;0.843667541;0.510572448;0.105204142;27.09946683;41.31752828
257806;39.56508422;16.58324576;4380689;2656007;Est;018;Calabria;6;0;0;1.910615576;0.395956711;29.94265195;23.14090192
258189;39.54707044;16.7217847;4378908;2667947;Est;018;Calabria;7;0;0;0.788102421;1.416923022;30.03120094;40.05292724
258319;39.53806353;16.08144861;4377052;2612937;Est;018;Calabria;14;0;0;1.526675234;6.463066507;32.92508376;77.3927228
258498;39.5290566;16.02282496;4375994;2607911;Est;018;Calabria;8;0;0;2.022263108;8.638773093;57.78702705;90.47896809
258587;39.52004966;8.60278429;4374571;1465888;Ovest;020;Sardegna;6;0.082029963;0.041014981;1.216494695;0.745993611;40.8378081;62.93202672
258684;39.52004966;16.02236372;4374993;2607882;Est;018;Calabria;3;0.464260808;0.232130404;1.198390133;12.66060281;51.49605132;123.3811493
258744;39.52004966;16.72012981;4375906;2667862;Est;018;Calabria;17;0.554062031;0.277031015;1.945745861;0.463211128;31.39848482;24.63253958
258913;39.51104271;16.52190382;4374600;2650839;Est;018;Calabria;7;0;0;1.657994182;2.13188124;29.92696636;12.15526279
259216;39.49302876;9.3250206;4371547;1527979;Ovest;020;Sardegna;15;17.21058926;8.605294632;10.72239862;23.18955748;7.745186185;8.906964112
259499;39.48402176;16.67143303;4371829;2663750;Est;018;Calabria;14;0;0;1.549424817;2.303879179;31.16701218;42.14263591
259641;39.47501476;16.02006063;4369993;2607741;Est;018;Calabria;14;0;0;1.000101859;0;43.27015366;48.27994331
260104;39.4570007;16.78599068;4369019;2673663;Est;018;Calabria;10;0;0;3.054963403;1.160969236;24.33187852;25.53522306
260116;39.4570007;16.92541792;4369265;2685659;Est;018;Calabria;15;1.161371581;0.58068579;8.159824851;0;38.48468332;55.82870296
260145;39.44799364;8.60675463;4366573;1466194;Ovest;020;Sardegna;15;0;0;0.565827252;0.774878131;31.13702279;32.22357665
260306;39.44799364;16.82028461;4368079;2676634;Est;018;Calabria;10;0;0;0.534215726;0.96744392;22.30075497;30.9922872
260732;39.42097241;8.58501393;4363582;1464310;Ovest;020;Sardegna;15;0.60585009;0.302925045;0.438880416;0.176711751;22.20782586;28.45165416
261128;39.40295818;8.5976189;4361578;1465386;Ovest;020;Sardegna;15;0.965075319;0.482537659;3.593414522;12.79268149;46.71991785;30.93938134
261140;39.40295818;8.73693848;4361533;1477381;Ovest;020;Sardegna;16;0;0;0.093045325;1.395780503;18.98088474;26.35976457
261743;39.37593673;8.69194916;4358547;1473497;Ovest;020;Sardegna;16;1.835123047;0.917561524;2.137810614;0.217109386;21.79993409;34.97532729
261846;39.37593673;16.30514919;4359313;2632422;Est;018;Calabria;16;0;0;3.246901322;0.594078555;11.03240612;14.06864083
261946;39.36692956;8.70403623;4357544;1474535;Ovest;020;Sardegna;6;1.363954278;0.681977139;2.062407627;0;47.34024065;67.8154876
262054;39.36692956;16.37427816;4358401;2638391;Est;018;Calabria;5;1.151771056;0.575885528;2.960446523;0.711792277;31.12238697;33.83007964
262200;39.35792236;9.31945045;4356551;1527553;Ovest;020;Sardegna;20;1.592543267;0.796271633;2.498244692;0.226785357;28.68847415;35.4486219
263019;39.32189346;16.12823419;4353110;2617258;Est;018;Calabria;11;0.918159936;0.459079968;1.623596376;1.400305188;33.22249654;48.17950957
263233;39.3128862;16.34806905;4352369;2636223;Est;018;Calabria;11;0;0;2.653290012;0.75544456;22.30299173;39.32774592
263336;39.30387893;8.85811784;4350515;1487798;Ovest;020;Sardegna;19;0;0;0.857115975;0.808533134;23.31086922;33.19148236
263993;39.27685702;16.18382506;4348173;2622115;Est;018;Calabria;13;3.13692853;1.568464265;1.58295151;2.517977967;39.18203761;58.90058844
264809;39.24082761;16.77265825;4345003;2672986;Est;018;Calabria;13;3.332981785;1.666490892;2.948624379;1.598923753;17.01254265;21.22233648
264980;39.23182022;16.51730817;4343604;2650965;Est;018;Calabria;8;1.126832649;0.563416325;10.60808673;0;39.53057563;52.22869514
265231;39.21380541;8.45745775;4340649;1453192;Ovest;020;Sardegna;6;2.984334132;1.492167066;0.413477392;0.440105699;33.14573817;58.74485059
265452;39.20479798;8.8052862;4339527;1483219;Ovest;020;Sardegna;19;0.914285562;0.457142781;1.583647009;4.113876774;17.8121267;9.799213484
265571;39.20479798;16.81675918;4341080;2676873;Est;018;Calabria;6;0;0;1.699782387;0.132548483;29.98661332;42.75145165
265698;39.19579054;16.2489879;4339251;2627860;Est;018;Calabria;11;0;0;0.708803567;2.436835659;23.78373392;21.6507635
265736;39.19579054;16.6888681;4339867;2665848;Est;018;Calabria;8;0.274259892;0.137129946;2.4883947;3.403616842;49.78074751;92.31104456
265738;39.19579054;16.71201969;4339904;2667848;Est;018;Calabria;5;0.289129411;0.144564706;9.134571494;7.075990376;42.12788504;34.03887057
265780;39.18678308;8.44741351;4337655;1452307;Ovest;020;Sardegna;19;0;0;0.118277762;0.250765632;25.92427165;11.77499626
266123;39.16876813;8.44843538;4335655;1452383;Ovest;020;Sardegna;19;0;0;1.491292007;0.901597204;20.20121154;23.57492326
266204;39.16876813;16.1896777;4336183;2622777;Est;018;Calabria;20;0.430297525;0.215148762;7.098357198;0.527334113;41.54212951;51.38518353
266374;39.15976063;16.21234083;4335209;2624749;Est;018;Calabria;7;1.254839681;0.62741984;0.359166667;0.359765389;46.11132347;60.07890945
266495;39.15075312;8.81964554;4333527;1484446;Ovest;020;Sardegna;15;4.230136711;2.115068356;1.483705099;2.012350741;25.31334573;22.83461065
266582;39.15075312;16.67459796;4334845;2664708;Est;018;Calabria;5;2.696118526;1.348059263;1.517896619;0.65256291;46.50584948;80.3416342
266668;39.14174559;8.88951013;4332517;1490482;Ovest;020;Sardegna;15;0.800151919;0.40007596;2.338750959;0;21.32935546;14.15607203
266733;39.14174559;16.52368962;4333616;2651684;Est;018;Calabria;20;0.404393326;0.202196663;1.459954889;0;19.97039549;14.42919105
267043;39.12373049;16.54578034;4331648;2653627;Est;018;Calabria;8;1.632313598;0.816156799;4.058894245;1.349348422;25.38167995;65.49132
267345;39.10571534;16.69503174;4329879;2666567;Est;018;Calabria;8;1.41435172;0.70717586;4.045579454;0;68.83290708;135.8517096
267453;39.09670775;16.26678752;4328276;2629551;Est;018;Calabria;24;0;0;0.389010833;0.062138779;21.25231157;13.55749987
267741;39.07869251;16.26581727;4326276;2629495;Est;018;Calabria;11;0;0;0;0.828361514;20.05062994;27.27717141
267925;39.06968488;16.68131849;4325858;2665455;Est;018;Calabria;14;2.168462301;1.08423115;0.736490016;0.111789734;48.88104487;79.32876476
267956;39.06968488;17.03952868;4326492;2696446;Est;018;Calabria;17;0.421933878;0.210966939;2.293439103;0;20.55550046;25.91397357
267999;39.06067722;8.77805095;4323538;1480828;Ovest;020;Sardegna;15;1.793174717;0.896587359;2.757240509;10.11630323;22.16682006;38.76306824
268150;39.05166956;8.85938333;4322525;1487863;Ovest;020;Sardegna;15;1.298663835;0.649331917;2.492075358;0;36.01060112;23.21244946
268924;39.00663102;16.72374101;4318929;2669258;Est;018;Calabria;11;0;0;3.946883969;9.455243304;12.95750589;37.71513098
269042;38.99762327;16.5154175;4317609;2651236;Est;018;Calabria;9;0;0;2.283718958;0.503826739;29.62368662;29.35290659
269864;38.93456863;8.76150012;4309547;1479359;Ovest;020;Sardegna;20;0.063609199;0.0318046;3.551189509;0.646960128;19.44467579;33.18101171
270020;38.92556077;16.60355762;4309742;2659010;Est;018;Calabria;16;1.333915132;0.666957566;3.605272842;0.449556656;25.62917773;51.25835547
270247;38.89853711;16.33685401;4306369;2635933;Est;018;Calabria;16;0;0;0;0.2444541;30.73721117;22.01623177
271437;38.65531846;16.3236826;4279361;2635181;Est;018;Calabria;7;0.123961607;0.061980803;0.745094528;0;32.87029513;54.75022892
271551;38.63730186;16.18488823;4277197;2623129;Est;018;Calabria;18;0;0;0;0;15.1306983;45.07876248
272068;38.56523491;16.26147482;4269288;2629905;Est;018;Calabria;3;0;0;2.303299896;1.083325187;32.67791345;64.0081676
272166;38.54721803;14.83811081;4266547;2505893;Est;019;Sicilia;6;0.458451646;0.229225823;7.44949377;11.96371336;58.29675232;108.521159
272501;38.5021756;16.28107891;4262314;2631711;Est;018;Calabria;24;3.858547601;1.9292738;0.327472741;0.86549979;23.14764539;40.11790407
272742;38.4661414;16.11875778;4258130;2617604;Est;018;Calabria;15;0.68070478;0.34035239;2.175048333;0;30.20886408;49.88872488
273481;38.35803746;16.1018577;4246116;2616273;Est;018;Calabria;16;2.217729528;1.108864764;1.681179288;1.706523323;48.97580253;72.3171036
273914;38.28596706;16.1096758;4238127;2617053;Est;018;Calabria;3;0.357190119;0.17859506;4.925308321;5.104860238;37.48658868;110.0344863
274136;38.24993153;15.85653686;4233892;2594949;Est;018;Calabria;11;6.923533879;3.461766939;1.5322387;0.572699222;33.56032725;55.03765565
274218;38.24092261;16.0046129;4233024;2607918;Est;018;Calabria;20;0.163484277;0.081742139;1.631717637;7.240850345;51.52905614;124.0933922
274514;38.2048868;15.92294089;4228950;2600810;Est;018;Calabria;5;0;0;1.401005682;6.865532931;45.82558738;62.83323677
275488;38.12380542;13.27325209;4220958;2368641;Est;019;Sicilia;7;0.542663545;0.271331772;0.540599757;0;39.27355026;74.24122821
275581;38.12380542;15.86207631;4219903;2595565;Est;018;Calabria;3;5.122578499;2.561289249;6.853513494;10.21744143;51.64794973;58.51857486
275929;38.09677805;13.14754616;4218171;2357561;Est;019;Sicilia;7;0;0;0.116123075;1.143510125;28.94350266;46.16293409
277344;38.03371368;15.27697839;4209592;2544308;Est;019;Sicilia;11;0.036265878;0.018132939;1.118608051;1.305272631;91.61851161;177.874913
277347;38.03371368;15.31114998;4209601;2547307;Est;019;Sicilia;14;0.413161118;0.206580559;1.490641749;0.527458732;55.55677124;82.79490029
277692;38.01569517;13.22649353;4209038;2364312;Est;019;Sicilia;7;0;0;1.604532592;4.709406693;74.24756018;134.803245
278030;38.00668589;14.55860126;4206648;2481249;Est;019;Sicilia;12;7.777440341;3.88872017;0.714890901;1.578288912;49.68401868;55.84094991
278229;37.9976766;13.40846328;4206750;2380254;Est;019;Sicilia;12;0;0;0.126666667;0.178051272;39.67258997;52.8350127
278371;37.9976766;15.2755956;4205593;2544199;Est;019;Sicilia;13;0;0;1.799814763;1.410016913;32.4342226;28.44895524
278381;37.9976766;15.38944513;4205628;2554195;Est;019;Sicilia;9;0;0;0.761829908;0.511435751;31.81478288;49.82476476
278552;37.98866729;14.09135997;4204946;2440209;Est;019;Sicilia;12;0.375125445;0.187562722;0.265980369;0.738864903;94.63320502;41.4285409
278558;37.98866729;14.15966133;4204889;2446206;Est;019;Sicilia;16;0;0;1.157350039;1.004868139;10.22243929;25.83506086
278745;37.97965797;12.87326747;4205689;2333210;Est;019;Sicilia;17;0;0;0;0;42.18931364;35.22233261
278849;37.97965797;14.19359907;4203864;2449178;Est;019;Sicilia;16;0;0;0.112777427;0.143676556;49.96492767;43.0343662
278869;37.97965797;14.42124245;4203715;2469171;Est;019;Sicilia;14;0.351417178;0.175708589;0;0;33.19608409;34.12483841
278926;37.97965797;15.07002608;4203560;2526151;Est;019;Sicilia;10;0;0;1.405155877;0;72.1569216;91.90696347
278932;37.97965797;15.1383191;4203567;2532148;Est;019;Sicilia;11;28.21471322;14.10735661;12.45800883;7.703579851;58.32538507;58.81007331
279140;37.97064864;14.13648234;4202909;2444153;Est;019;Sicilia;12;0;0;0.073122125;0.026981721;22.84974447;25.25817678
279446;37.96163929;14.22731164;4201839;2452122;Est;019;Sicilia;11;1.416749208;0.708374604;1.897805135;0.175187307;48.43062169;56.99939157
279776;37.95262993;14.61394672;4200629;2486083;Est;019;Sicilia;15;0.316606875;0.158303437;1.02236781;0.173201338;50.89892588;61.26782139
279801;37.95262993;14.89839665;4200563;2511074;Est;019;Sicilia;14;1.282440663;0.641220331;0.532438988;1.407395334;48.88573163;61.54925212
280355;37.93461117;14.54516759;4198657;2480030;Est;019;Sicilia;10;0;0;0.258000578;0.832335736;12.64569593;18.20727493
280385;37.93461117;14.88642417;4198565;2510019;Est;019;Sicilia;5;0;0;0.424511249;0.643565398;43.67883153;77.3107636
280409;37.93461117;15.15942944;4198572;2534011;Est;019;Sicilia;13;0.496751777;0.248375888;2.299994101;0;24.00434655;19.6911003
280660;37.92560176;14.70414583;4197601;2493999;Est;019;Sicilia;8;0.917492079;0.45874604;2.335161276;1.110956446;21.05314552;30.52354735
280700;37.92560176;15.15909908;4197572;2533984;Est;019;Sicilia;13;0.218746568;0.109373284;0;0;34.35735479;34.94646137
281488;37.89857347;14.80564909;4194579;2502913;Est;019;Sicilia;10;6.167916761;3.08395838;1.021017455;0.424165201;37.10454305;27.78013228
281733;37.88956402;14.73715257;4193594;2496888;Est;019;Sicilia;9;0;0;0.335735034;0.362184233;71.27119858;87.56748308
281735;37.88956402;14.75988914;4193589;2498887;Est;019;Sicilia;10;0;0;1.36680811;1.129320991;40.525636;37.92711451
281868;37.88055455;13.42968065;4193722;2381898;Est;019;Sicilia;9;0;0;5.288401557;0.401935493;47.56317934;93.33959485
281966;37.88055455;14.54363688;4192660;2479867;Est;019;Sicilia;10;0.826920221;0.41346011;1.610286043;0;40.99898747;51.9259786
282679;37.85352605;14.14517684;4189906;2444797;Est;019;Sicilia;11;0;0;0;0.175796988;37.59900473;41.05700548
282921;37.84451652;14.04271855;4188994;2435773;Est;019;Sicilia;8;3.925564758;1.962782379;2.306324581;0.719237103;50.8503485;72.62249102
283110;37.83550698;13.34956602;4188845;2374763;Est;019;Sicilia;17;0;0;2.944292053;3.800913657;25.65887262;45.18376699
283200;37.83550698;14.37196465;4187749;2464735;Est;019;Sicilia;5;1.444339619;0.72216981;7.028020101;0;24.872271;31.50777789
283264;37.83550698;15.09900367;4187568;2528712;Est;019;Sicilia;9;0.028072023;0.014036012;1.835511574;0;31.32774644;62.65549289
283746;37.81748786;14.96207347;4185565;2516662;Est;019;Sicilia;8;0.244362942;0.122181471;1.639630214;10.53012888;13.25990682;16.25368993
283757;37.81748786;15.08700292;4185568;2527658;Est;019;Sicilia;24;12.65141471;6.325707357;0.382870077;0.491537753;25.11170026;18.40394987
284557;37.78144945;12.90619548;4183627;2335609;Est;019;Sicilia;17;0;0;0.674617419;1.532339207;40.6934833;49.09242992
284736;37.78144945;14.93815092;4181568;2514554;Est;019;Sicilia;5;4.454358915;2.227179457;8.874170083;30.22674504;51.3878488;59.05392262
284746;37.78144945;15.05166798;4181567;2524550;Est;019;Sicilia;14;2.119104467;1.059552234;2.60798169;2.594107239;20.46673496;55.05683827
284919;37.77243981;14.23412884;4180841;2452549;Est;019;Sicilia;14;0;0;0.975821089;0;43.6847288;33.11147132
285953;37.73640112;14.94798864;4176569;2515418;Est;019;Sicilia;5;0.415928185;0.207964092;2.693849435;0;21.58406416;9.112947213
286293;37.71838169;13.33680917;4175868;2373410;Est;019;Sicilia;19;0;0;0.121609699;0;35.29576137;43.36275948
287003;37.69135245;13.16641859;4173149;2358332;Est;019;Sicilia;15;0;0;1.23615586;0.03199358;37.42257766;46.96576348
287702;37.66432308;12.96215028;4170521;2340254;Est;019;Sicilia;15;0;0;0;0;22.73406863;34.40653823
289035;37.61927386;15.07999207;4163576;2527060;Est;019;Sicilia;9;0.257171129;0.128585565;1.324444444;1.040576;25.32726423;40.52734032
289094;37.61026398;13.18829363;4164114;2360087;Est;019;Sicilia;6;0;0;0;1.228788475;35.87362859;41.54983611
290263;37.56521434;14.10467397;4157951;2440929;Est;019;Sicilia;24;3.183747563;1.591873782;0.307714226;0;27.92609559;25.54046363
290413;37.55620437;13.60650716;4157486;2396915;Est;019;Sicilia;17;0;0;0;0;23.29843504;50.38878381
291412;37.51115432;14.16003459;4151908;2445765;Est;019;Sicilia;24;0;0;0.147997088;0.205133877;24.15207123;53.26593754
292212;37.46610393;13.4242587;4147742;2380649;Est;019;Sicilia;19;0.126067101;0.06303355;2.96486578;0.168081528;36.55013062;20.38541033
292370;37.45709381;13.34502458;4146863;2373624;Est;019;Sicilia;7;0;0;1.407271364;0;20.65231742;34.03000495
296322;37.23183633;14.69461581;4120633;2492912;Est;019;Sicilia;15;0.497278864;0.248639432;1.094889877;4.133380681;31.52158158;62.44255357
296354;37.23183633;15.05521699;4120590;2524900;Est;019;Sicilia;16;0;0;0.562433808;0;32.70438626;30.44729485
297280;37.1687627;14.85038256;4113602;2506718;Est;019;Sicilia;16;0;0;0.024480234;0;19.76310347;18.32443346
298355;37.08766704;14.82533024;4104609;2504478;Est;019;Sicilia;6;0;0;3.423659468;0;40.60489754;68.06181433
299168;37.00657027;14.74415872;4095628;2497240;Est;019;Sicilia;6;0;0;2.398419608;0.957215561;50.74790548;95.60041267
