idpunto;idce;SPcod;ETAce;DEcod;FEha;Dce;Hce;Vce;Wce
99443;14;260;2;5;18.84445784;14;0.125;0.001924226;0.000590419
99443;15;260;2;4;18.84445784;12;0.105;0.001187522;0.000487396
99443;16;260;2;5;18.84445784;10;0.13;0.001021018;0.000313283
99443;17;260;2;5;18.84445784;20;0.085;0.002670354;0.000819357
44659;1;280;2;3;18.84445784;20.5;0.075;0.002475477;0.001113844
270071;18;490;2;4;18.84445784;10;0.01;7.85398E-05;3.22352E-05
92522;1;308;2;4;18.84445784;34;0.275;0.024967808;0.01024757
188302;9;311;1;1;18.84445784;9.5;0.06;0.000425293;0.000217469
44659;2;280;2;3;18.84445784;9.5;0.065;0.000460734;0.000207308
138657;1;300;2;3;18.84445784;11.5;0.185;0.001921575;0.000864615
138657;2;300;2;3;18.84445784;24.5;0.175;0.008250117;0.003712152
138657;3;300;2;3;18.84445784;12.5;0.1;0.001227185;0.000552174
138657;4;300;2;3;18.84445784;24;0.14;0.006333451;0.002849746
138657;5;300;2;3;18.84445784;12.5;0.105;0.001288544;0.000579782
138657;6;300;2;3;18.84445784;31.5;0.235;0.018313816;0.008240329
138657;7;300;2;3;18.84445784;22;0.125;0.004751659;0.002138016
138657;8;300;2;3;18.84445784;15.5;0.09;0.001698227;0.00076412
138657;9;300;2;3;18.84445784;19;0.125;0.003544109;0.001594677
138657;10;300;2;3;18.84445784;10;0.105;0.000824668;0.000371061
138657;11;300;2;3;18.84445784;26;0.195;0.010353119;0.004658401
138657;12;300;2;3;18.84445784;23;0.07;0.002908329;0.001308607
138657;13;308;2;3;18.84445784;13.5;0.085;0.00121668;0.000547447
138657;14;300;2;4;18.84445784;40;0.175;0.021991149;0.009025856
59837;6;440;2;1;18.84445784;13;0.09;0.001194591;0.000610841
112418;1;300;1;1;18.84445784;10;0.68;0.005340708;0.002730912
52977;1;80;2;3;18.84445784;15.5;0.265;0.005000336;0.001985017
52977;2;80;2;4;18.84445784;18;0.365;0.009288119;0.003201985
52977;3;80;2;3;18.84445784;26.5;0.335;0.018476786;0.007334856
28529;3;20;2;2;18.84445784;19;0.135;0.003827638;0.001725855
249908;1;311;2;4;18.84445784;30;1.035;0.073159839;0.030027089
103710;1;330;2;5;18.84445784;14.5;0.07;0.00115591;0.000354673
103710;2;330;2;3;18.84445784;13;0.31;0.004114701;0.001851416
103710;3;330;2;5;18.84445784;24;0.075;0.00339292;0.001041065
103710;4;330;2;4;18.84445784;32;0.09;0.007238229;0.002970796
103710;5;330;2;4;18.84445784;25;0.08;0.003926991;0.00161176
103710;6;330;2;4;18.84445784;24.5;0.195;0.009192987;0.00377309
103710;7;330;2;3;18.84445784;23;0.41;0.017034501;0.007664699
103710;8;330;2;3;18.84445784;30;0.32;0.022619467;0.010177663
103710;9;330;2;5;18.84445784;27.5;0.14;0.008315403;0.002551452
105422;1;330;2;4;18.84445784;11;0.27;0.002565896;0.001053124
105422;2;330;2;4;18.84445784;34.5;0.395;0.036925396;0.015155339
105422;3;330;2;4;18.84445784;31;0.25;0.018869191;0.007744507
105422;4;330;2;4;18.84445784;42;0.24;0.033250617;0.013647094
105422;5;330;2;4;18.84445784;27.5;0.24;0.014254977;0.005850689
105422;6;330;2;4;18.84445784;20;0.155;0.004869469;0.001998582
105422;7;330;2;4;18.84445784;21;0.175;0.00606131;0.002487752
105422;8;330;2;4;18.84445784;32;0.2;0.016084954;0.006601769
105422;9;49;2;4;18.84445784;18;0.84;0.021375396;0.007368952
139665;1;308;2;2;18.84445784;15;0.065;0.001148645;0.000567759
139665;2;308;2;2;18.84445784;9.5;0.065;0.000460734;0.000227734
139665;3;308;2;3;18.84445784;61;0.34;0.099363863;0.044708918
139665;4;308;2;3;18.84445784;36.5;0.16;0.016741547;0.007532884
139665;5;308;2;4;18.84445784;20;0.075;0.002356194;0.000967056
140459;1;300;2;3;18.84445784;45;0.155;0.024651685;0.011092062
96883;1;625;2;3;18.84445784;11;0.105;0.000997848;0.000448983
96883;2;625;2;3;18.84445784;8.5;0.08;0.00045396;0.00020426
96883;3;625;2;3;18.84445784;11;0.1;0.000950332;0.000427603
96883;4;625;2;3;18.84445784;10;0.12;0.000942478;0.000424069
96883;5;625;2;3;18.84445784;11;0.08;0.000760265;0.000342083
96883;6;625;2;4;18.84445784;10;0.14;0.001099557;0.000451293
96883;7;625;2;4;18.84445784;11;0.1;0.000950332;0.000390046
96883;8;625;2;4;18.84445784;12;0.095;0.001074425;0.000440978
96883;9;625;2;5;18.84445784;15;0.11;0.00194386;0.000596443
96883;10;625;2;5;18.84445784;12.5;0.1;0.001227185;0.000376543
96883;11;625;2;5;18.84445784;9.5;0.12;0.000850586;0.000260989
96883;12;625;2;5;18.84445784;19;0.11;0.003118816;0.00095696
96883;13;625;2;5;18.84445784;8;0.11;0.00055292;0.000169655
96883;14;625;2;5;18.84445784;14.5;0.105;0.001733865;0.000532009
96883;15;625;2;5;18.84445784;9.5;0.095;0.000673381;0.000206616
96883;16;625;2;5;18.84445784;12.5;0.135;0.001656699;0.000508332
96883;17;625;2;4;18.84445784;10.5;0.1;0.000865901;0.000355393
96883;18;625;2;4;18.84445784;10;0.105;0.000824668;0.00033847
96883;19;625;2;5;18.84445784;9.5;0.09;0.00063794;0.000195742
96883;20;800;2;5;18.84445784;19.5;0.155;0.004629039;0.001420349
96883;21;800;2;5;18.84445784;13.5;0.09;0.001288249;0.000395279
96883;22;800;2;5;18.84445784;16.5;0.09;0.001924422;0.000590479
96883;23;800;2;5;18.84445784;10;0.07;0.000549779;0.000168691
96883;24;625;2;5;18.84445784;9.5;0.125;0.000886027;0.000271864
96883;25;625;2;5;18.84445784;9.5;0.17;0.001204997;0.000369735
96883;26;500;2;5;18.84445784;19;0.175;0.004961753;0.001522437
96883;27;500;2;5;18.84445784;16;0.115;0.002312212;0.000709466
96883;28;500;2;5;18.84445784;11.5;0.06;0.000623213;0.000191223
96883;29;352;2;5;18.84445784;9;0.12;0.000763407;0.00023424
96883;30;308;2;2;18.84445784;39.5;0.1;0.012254175;0.006057064
96883;31;260;2;4;18.84445784;17.5;0.08;0.001924226;0.000789762
96883;32;260;2;4;18.84445784;13;0.145;0.001924618;0.000789924
96883;33;260;2;4;18.84445784;10.5;0.14;0.001212262;0.00049755
96883;34;260;2;4;18.84445784;17;0.255;0.005787992;0.002375573
96883;35;260;2;5;18.84445784;29.5;0.26;0.017770812;0.005452698
96883;36;260;2;5;18.84445784;23;0.235;0.009763677;0.002995833
96883;37;260;2;3;18.84445784;29.5;0.09;0.006151435;0.002767847
96883;38;260;2;5;18.84445784;10.5;0.125;0.001082377;0.000332111
96883;39;625;2;5;18.84445784;10;0.12;0.000942478;0.000289185
96883;40;625;2;5;18.84445784;14;0.12;0.001847256;0.000566802
96883;41;260;2;4;18.84445784;20.5;0.065;0.002145413;0.000880545
96883;42;260;2;4;18.84445784;23.5;0.14;0.006072306;0.002492264
96883;43;260;2;5;18.84445784;24;0.075;0.00339292;0.001041065
92994;1;280;2;4;18.84445784;25.5;0.165;0.008426635;0.003458555
92994;2;280;2;5;18.84445784;51;0.115;0.023492437;0.00720829
92994;3;280;2;4;18.84445784;17.5;0.225;0.005411884;0.002221207
92584;2;280;2;4;18.84445784;32.5;0.175;0.014517594;0.005958475
17580;1;510;2;5;18.84445784;35;0.32;0.030787608;0.0094467
17580;2;510;2;4;18.84445784;20.5;0.285;0.009406812;0.00386085
17580;3;510;2;5;18.84445784;9.5;0.175;0.001240438;0.000380609
17580;4;510;2;5;18.84445784;24.5;0.225;0.010607293;0.003254683
17580;5;120;2;5;18.84445784;17;0.19;0.004312621;0.001169534
17580;6;120;2;5;18.84445784;30.5;0.12;0.0087674;0.00237762
180307;1;330;2;5;18.84445784;41.5;0.5;0.067632599;0.020752014
180950;1;330;2;2;18.84445784;22.5;0.9;0.035784704;0.017687868
128218;1;47;2;4;18.84445784;20;1.1;0.034557519;0.011913356
128218;2;47;2;4;18.84445784;19.5;0.75;0.022398574;0.007721682
59839;17;440;2;1;18.84445784;25.5;0.09;0.004596346;0.002350291
8921;1;51;2;3;18.84445784;13.5;0.23;0.003292193;0.001306924
8921;2;51;2;3;18.84445784;20.5;0.205;0.006766303;0.002686065
18547;18;80;2;3;18.84445784;38;0.25;0.028352874;0.011255433
28098;14;10;2;5;18.84445784;21.5;0.25;0.009076258;0.002461379
92584;1;402;2;4;18.84445784;34;0.55;0.049935615;0.02049514
44237;11;440;2;3;18.84445784;40;0.125;0.015707963;0.007067821
54590;1;300;2;4;18.84445784;35;0.03;0.002886338;0.001184644
169278;26;300;1;1;18.84445784;36;0.15;0.01526814;0.007807196
169278;27;251;1;1;18.84445784;18;0.14;0.003562566;0.001821679
46969;1;440;2;4;18.84445784;12.5;0.075;0.000920388;0.000377756
46969;2;440;2;2;18.84445784;16;0.095;0.001910088;0.000944129
46969;3;440;2;4;18.84445784;18;0.115;0.002926394;0.001201084
46969;4;440;2;4;18.84445784;23;0.105;0.004362494;0.001790504
46969;5;440;2;4;18.84445784;11;0.115;0.001092882;0.000448553
46969;6;440;2;4;18.84445784;10;0.15;0.001178097;0.000483528
46969;7;440;2;5;18.84445784;10.5;0.08;0.000692721;0.000212551
46969;8;440;2;5;18.84445784;11;0.075;0.000712749;0.000218696
46969;9;440;2;2;18.84445784;18;0.09;0.002290221;0.001132024
46969;10;280;2;4;18.84445784;43;0.25;0.03630503;0.014900721
46969;11;280;2;5;18.84445784;26;0.055;0.00292011;0.000895991
46969;12;440;2;4;18.84445784;12;0.08;0.000904779;0.00037135
46969;13;307;2;5;18.84445784;38;0.07;0.007938805;0.002435899
46969;14;440;2;5;18.84445784;13;0.23;0.003052843;0.000936717
46969;15;440;2;5;18.84445784;20.5;0.08;0.002640509;0.000810199
46969;16;307;2;4;18.84445784;27;0.185;0.010592272;0.0043474
46969;17;307;2;4;18.84445784;40;0.15;0.018849556;0.007736448
46969;18;307;2;5;18.84445784;36;0.155;0.015777078;0.004840952
46969;19;307;2;5;18.84445784;22;0.13;0.004941725;0.001516292
46969;20;440;2;5;18.84445784;19;0.12;0.003402345;0.001043957
46969;21;440;2;3;18.84445784;31.5;0.075;0.005844835;0.002629892
46969;22;440;2;4;18.84445784;14;0.175;0.002693916;0.001105667
39811;5;280;1;1;18.84445784;60.5;0.155;0.044558681;0.022784592
34744;1;20;2;5;18.84445784;11.5;0.395;0.004102822;0.001112639
34744;2;10;2;3;18.84445784;24;0.105;0.004750088;0.001885675
34744;3;10;2;5;18.84445784;19.5;0.225;0.006719572;0.001822272
55019;1;440;2;3;18.84445784;15.5;0.95;0.017925731;0.008065709
31345;11;10;2;3;18.84445784;36;0.33;0.033589909;0.013334415
169278;37;308;1;1;18.84445784;39;0.13;0.015529678;0.00794093
31875;4;280;2;1;18.84445784;89;0.315;0.195965874;0.100204996
44237;14;440;2;2;18.84445784;47.5;0.175;0.031010956;0.015328272
101071;1;452;2;4;18.84445784;14;0.62;0.009544158;0.003917221
274136;1;280;2;2;18.84445784;14;0.39;0.006003584;0.002967486
274136;2;280;2;4;18.84445784;36;0.42;0.042750793;0.017546264
274136;3;280;2;4;18.84445784;12.5;0.095;0.001165825;0.000478491
274136;4;280;2;4;18.84445784;13.5;0.06;0.000858833;0.000352492
274136;5;280;2;4;18.84445784;12;0.08;0.000904779;0.00037135
274136;6;280;2;2;18.84445784;10.5;0.2;0.001731803;0.000856005
274136;7;280;2;4;18.84445784;18.5;0.095;0.002553624;0.001048087
274136;8;280;2;2;18.84445784;22.5;0.32;0.01272345;0.00628902
274136;9;280;2;2;18.84445784;21.5;0.49;0.017789465;0.008793078
274136;10;280;2;2;18.84445784;20.5;0.37;0.012212352;0.006036391
274136;11;280;2;2;18.84445784;11.5;0.525;0.005453118;0.002695398
274136;12;280;2;2;18.84445784;14.5;0.275;0.004541074;0.002244588
274136;13;280;2;4;18.84445784;19.5;0.15;0.004479715;0.001838615
122833;1;280;2;3;18.84445784;31.5;0.08;0.006234491;0.002805218
122833;2;280;2;3;18.84445784;29.5;0.035;0.002392225;0.001076385
122833;3;280;2;3;18.84445784;18.5;0.05;0.001344013;0.00060474
122833;4;280;2;3;18.84445784;18.5;0.035;0.000940809;0.000423318
122833;5;280;2;3;18.84445784;29;0.035;0.002311819;0.001040207
122833;6;280;2;3;18.84445784;11.5;0.015;0.000155803;7.0104E-05
44237;10;440;2;4;18.84445784;28.5;0.075;0.004784547;0.001963728
142293;1;510;2;3;18.84445784;29;0.11;0.007265718;0.003269221
55021;6;260;2;2;18.84445784;12.5;0.095;0.001165825;0.000576251
169278;6;300;1;1;18.84445784;27;0.11;0.006298108;0.003220468
267345;1;45;2;2;18.84445784;54.5;0.205;0.047822992;0.021563054
267345;2;45;2;2;18.84445784;39;0.175;0.020905336;0.00942607
267345;3;45;2;2;18.84445784;15.5;0.08;0.001509535;0.000680639
191734;1;308;2;3;18.84445784;47.5;0.06;0.010632328;0.004784032
191734;2;308;2;3;18.84445784;46.5;0.055;0.009340249;0.004202659
15093;5;280;2;3;18.84445784;12.5;0.2;0.002454369;0.001104347
86776;1;260;2;3;18.84445784;16;0.08;0.001608495;0.000723745
86776;2;260;2;4;18.84445784;14.5;0.135;0.002229255;0.000914956
12794;2;80;2;3;18.84445784;39.5;0.2;0.02450835;0.009729246
60484;17;307;2;1;18.84445784;24.5;0.235;0.011078728;0.005664986
15093;62;280;2;3;18.84445784;10.5;0.28;0.002424524;0.001090918
91754;2;307;2;4;18.84445784;12.5;0.085;0.001043107;0.000428124
28829;1;10;2;4;18.84445784;50;0.675;0.13253594;0.045690428
28829;2;10;2;4;18.84445784;42.5;0.36;0.051070516;0.017606045
44237;13;440;2;4;18.84445784;35;0.1;0.009621128;0.003948812
54590;2;352;2;4;18.84445784;10;0.025;0.00019635;8.0588E-05
12794;3;80;2;5;18.84445784;48.5;0.41;0.075745566;0.020541343
169278;3;308;1;1;18.84445784;28;0.165;0.010159911;0.005195159
60484;21;260;2;1;18.84445784;17.5;0.075;0.001803961;0.000922436
31875;1;280;2;3;18.84445784;23.5;0.345;0.014963897;0.006733027
55021;22;100;2;2;18.84445784;17;0.16;0.003631681;0.0016375
55021;25;260;2;2;18.84445784;11;0.1;0.000950332;0.000469735
116565;1;308;2;4;18.84445784;11.5;1.15;0.011944924;0.004902571
12794;1;80;2;3;18.84445784;51.5;0.475;0.098945933;0.03927924
91754;1;307;2;4;18.84445784;24.5;0.255;0.012021599;0.004934041
261743;6;313;2;1;18.84445784;19;0.065;0.001842937;0.000942365
110482;1;280;2;3;18.84445784;26;0.345;0.018317056;0.008241786
110482;2;280;2;3;18.84445784;25;0.355;0.017426022;0.007840864
110482;3;280;2;3;18.84445784;14.5;0.04;0.00066052;0.000297202
110482;4;280;2;3;18.84445784;16.5;0.065;0.00138986;0.00062537
110482;5;280;2;3;18.84445784;11.5;0.15;0.001558034;0.00070104
110482;6;280;2;3;18.84445784;11;0.085;0.000807782;0.000363463
110482;7;280;2;3;18.84445784;11.5;0.15;0.001558034;0.00070104
110482;8;280;2;3;18.84445784;11;0.23;0.002185763;0.000983487
110482;9;280;2;3;18.84445784;13;0.185;0.002455547;0.001104877
110482;10;280;2;3;18.84445784;12.5;0.145;0.001779418;0.000800652
110482;11;280;2;3;18.84445784;15.5;0.135;0.002547341;0.00114618
110482;12;280;2;3;18.84445784;11.5;0.205;0.002129313;0.000958087
110482;13;280;2;3;18.84445784;15.5;0.065;0.001226497;0.000551864
110482;14;280;2;3;18.84445784;12.5;0.17;0.002086214;0.000938695
110482;15;280;2;3;18.84445784;13;0.155;0.00205735;0.000925708
110482;16;280;2;3;18.84445784;16.5;0.13;0.00277972;0.001250739
110482;17;280;2;3;18.84445784;15;0.08;0.001413717;0.000636104
110482;18;280;2;3;18.84445784;19;0.22;0.006237632;0.002806632
110482;19;280;2;3;18.84445784;17.5;0.065;0.001563433;0.000703469
110482;20;280;2;3;18.84445784;17.5;0.135;0.003247131;0.001461051
110482;21;280;2;3;18.84445784;21.5;0.175;0.00635338;0.002858713
110482;22;280;2;3;18.84445784;15.5;0.09;0.001698227;0.00076412
110482;23;280;2;3;18.84445784;13;0.12;0.001592787;0.000716677
110482;24;280;2;3;18.84445784;14;0.12;0.001847256;0.000831176
110482;25;280;2;3;18.84445784;13;0.105;0.001393689;0.000627092
110482;26;280;2;3;18.84445784;25;0.115;0.005645049;0.002539998
110482;27;280;2;3;18.84445784;30.5;0.105;0.007671475;0.003451791
110482;28;280;2;3;18.84445784;15;0.08;0.001413717;0.000636104
110482;29;280;2;3;18.84445784;17.5;0.09;0.002164754;0.000974034
110482;30;280;2;3;18.84445784;15;0.11;0.00194386;0.000874643
110482;31;280;2;3;18.84445784;17.5;0.21;0.005051092;0.002272746
110482;32;280;2;3;18.84445784;14;0.13;0.002001195;0.00090044
110482;33;280;2;3;18.84445784;13;0.125;0.001659154;0.000746539
110482;34;280;2;3;18.84445784;19;0.155;0.004394695;0.0019774
110482;35;280;2;3;18.84445784;25;0.08;0.003926991;0.001766955
110482;36;280;2;3;18.84445784;18;0.155;0.00394427;0.00177473
15093;54;307;2;3;18.84445784;11;0.175;0.001663081;0.000748306
31345;4;330;2;4;18.84445784;14.5;0.245;0.004045684;0.001660475
31345;7;20;2;2;18.84445784;36;0.49;0.049875925;0.022488707
74045;1;440;2;3;18.84445784;20.5;0.075;0.002475477;0.001113844
74045;2;440;2;3;18.84445784;11;0.06;0.000570199;0.000256562
74045;3;440;2;3;18.84445784;18;0.14;0.003562566;0.001602982
74045;4;440;2;3;18.84445784;20;0.085;0.002670354;0.00120153
74045;5;440;2;3;18.84445784;11;0.11;0.001045365;0.000470364
74045;6;440;2;3;18.84445784;25.5;0.085;0.004340994;0.001953237
74045;7;440;2;3;18.84445784;10;0.1;0.000785398;0.000353391
74045;8;440;2;3;18.84445784;11.5;0.065;0.000675148;0.000303784
74045;9;440;2;3;18.84445784;26;0.07;0.003716504;0.001672247
74045;10;440;2;3;18.84445784;20;0.125;0.003926991;0.001766955
74045;11;440;2;3;18.84445784;25.5;0.08;0.004085641;0.00183834
74045;12;440;2;3;18.84445784;11;0.075;0.000712749;0.000320702
74045;13;440;2;3;18.84445784;27;0.09;0.005152997;0.002318599
74045;14;440;2;3;18.84445784;25;0.08;0.003926991;0.001766955
74045;15;440;2;3;18.84445784;12;0.105;0.001187522;0.000534327
74045;16;440;2;3;18.84445784;11;0.07;0.000665232;0.000299322
74045;17;440;2;3;18.84445784;23.5;0.08;0.003469889;0.001561282
74045;18;440;2;3;18.84445784;12.5;0.065;0.00079767;0.000358913
158642;1;300;2;4;18.84445784;25;0.08;0.003926991;0.00161176
158642;2;300;2;5;18.84445784;30;0.035;0.002474004;0.00075911
158642;3;300;2;4;18.84445784;20.5;0.035;0.001155223;0.000474139
158642;4;300;2;5;18.84445784;28.5;0.025;0.001594849;0.000489355
169278;34;308;1;1;18.84445784;42;0.125;0.01731803;0.008855384
15093;39;280;2;3;18.84445784;10.5;0.23;0.001991573;0.000896111
214957;1;280;2;3;18.84445784;17.5;0.065;0.001563433;0.000703469
214957;2;280;2;3;18.84445784;23.5;0.03;0.001301208;0.000585481
214957;3;280;2;4;18.84445784;20.5;0.055;0.00181535;0.000745076
214957;4;280;2;4;18.84445784;29.5;0.06;0.004100957;0.001683161
214957;5;280;2;3;18.84445784;22;0.055;0.00209073;0.000940727
214957;6;280;2;3;18.84445784;14;0.05;0.00076969;0.000346323
214957;7;280;2;3;18.84445784;25.5;0.045;0.002298173;0.001034066
214957;8;280;2;3;18.84445784;42;0.07;0.009698097;0.004363673
214957;9;280;2;3;18.84445784;30;0.07;0.004948008;0.002226364
214957;10;280;2;3;18.84445784;24.5;0.05;0.002357176;0.001060615
214957;11;280;2;3;18.84445784;32.5;0.055;0.004562672;0.002052981
214957;12;280;2;3;18.84445784;25;0.05;0.002454369;0.001104347
214957;13;280;2;3;18.84445784;13;0.07;0.000929126;0.000418062
214957;14;280;2;3;18.84445784;32.5;0.035;0.002903519;0.001306443
214957;15;280;2;3;18.84445784;12.5;0.08;0.000981748;0.000441739
214957;16;280;2;3;18.84445784;26.5;0.09;0.004963913;0.00223352
214957;17;280;2;4;18.84445784;16.5;0.06;0.001282948;0.000526562
214957;18;280;2;3;18.84445784;30;0.06;0.00424115;0.001908312
163104;1;330;2;4;18.84445784;16.5;0.145;0.003100457;0.001272525
91754;5;307;2;4;18.84445784;30.5;0.09;0.00657555;0.002698812
31875;7;307;2;1;18.84445784;18.5;0.165;0.004435242;0.002267912
187404;1;311;2;4;18.84445784;19.5;0.075;0.002239857;0.000919308
187404;2;311;2;4;18.84445784;34;0.135;0.012256924;0.005030625
187404;3;311;2;4;18.84445784;49.5;0.18;0.034639593;0.014217174
187404;4;311;2;4;18.84445784;37;0.115;0.012364916;0.005074949
187404;5;311;2;4;18.84445784;34.5;0.06;0.005608921;0.002302077
187404;6;311;2;4;18.84445784;57;0.115;0.029345224;0.012044199
221791;1;330;2;3;18.84445784;31;0.145;0.010944131;0.004924328
221791;2;330;2;4;18.84445784;15.5;0.185;0.0034908;0.001432734
221791;3;330;2;4;18.84445784;15.5;0.085;0.001603881;0.000658283
55021;34;260;2;2;18.84445784;10.5;0.175;0.001515328;0.000749005
169278;17;251;1;1;18.84445784;15;0.105;0.001855503;0.000948791
169278;48;352;1;1;18.84445784;11.5;0.08;0.000830951;0.000424898
60484;9;260;2;1;18.84445784;19.5;0.225;0.006719572;0.003435979
31875;6;280;2;1;18.84445784;70;0.35;0.134695785;0.06887521
194796;1;330;2;4;18.84445784;35;0.315;0.030306552;0.012438758
182813;1;330;2;4;18.84445784;41;0.19;0.025084832;0.0102956
182813;2;330;2;3;18.84445784;110.5;0.25;0.239747698;0.107874832
182813;3;330;2;3;18.84445784;47;0.235;0.040771197;0.01834506
182813;4;330;2;3;18.84445784;83.5;0.255;0.139637805;0.062830237
182813;5;204;2;2;18.84445784;12;0.64;0.007238229;0.003577753
44237;17;440;2;4;18.84445784;35;0.18;0.01731803;0.007107862
102731;1;51;2;1;18.84445784;18;0.2;0.00508938;0.002338448
102731;2;280;1;1;18.84445784;10;0.085;0.000667588;0.000341364
102731;3;280;1;1;18.84445784;12;0.085;0.000961327;0.000491564
102731;4;280;1;1;18.84445784;11.5;0.11;0.001142558;0.000584234
169278;10;352;1;1;18.84445784;13;0.13;0.00172552;0.000882326
60484;12;308;2;1;18.84445784;20;0.125;0.003926991;0.002008024
186176;3;280;2;3;18.84445784;25.5;0.12;0.006128462;0.002757511
10138;1;80;2;3;18.84445784;10.5;0.7;0.00606131;0.0024062
264980;1;45;2;4;18.84445784;20;0.85;0.026703538;0.009205775
264980;2;45;2;3;18.84445784;40;0.275;0.034557519;0.013718533
264980;3;45;2;3;18.84445784;13;0.12;0.001592787;0.0006323
264980;4;45;2;4;18.84445784;10;0.125;0.000981748;0.000338448
55021;14;260;2;2;18.84445784;14;0.08;0.001231504;0.000608715
55021;4;308;2;2;18.84445784;14;0.07;0.001077566;0.000532626
169278;1;308;1;1;18.84445784;22;0.1;0.003801327;0.001943767
102193;1;10;2;3;18.84445784;97.5;0.525;0.391975043;0.155604999
102193;2;10;2;5;18.84445784;23;0.4;0.016619025;0.004506892
102193;3;10;2;5;18.84445784;35;0.7;0.067347893;0.018263989
102193;4;330;2;4;18.84445784;41.5;0.245;0.033139974;0.013601683
102193;5;330;2;3;18.84445784;32.5;0.625;0.051848551;0.023329332
60484;24;307;2;1;18.84445784;23;0.175;0.007270823;0.003717856
13611;1;20;2;4;18.84445784;19;0.21;0.005954103;0.002052617
13611;2;20;2;4;18.84445784;10.5;0.2;0.001731803;0.000597022
13611;3;20;2;4;18.84445784;12;0.145;0.001639911;0.000565343
13611;4;20;2;4;18.84445784;14.5;0.225;0.003715424;0.001280855
13611;5;80;2;5;18.84445784;52;0.645;0.136979723;0.037147356
13611;6;20;2;5;18.84445784;16;0.135;0.002714336;0.000736097
13611;7;20;2;5;18.84445784;25;0.21;0.010308351;0.002795509
13611;8;80;2;4;18.84445784;10.5;0.15;0.001298852;0.000447766
13611;9;80;2;4;18.84445784;20;0.225;0.007068583;0.002436823
13611;10;80;2;5;18.84445784;46;0.215;0.035730904;0.009689818
13611;11;20;2;5;18.84445784;15;0.15;0.002650719;0.000718845
13611;12;20;2;4;18.84445784;14;0.135;0.002078164;0.000716426
13611;13;20;2;5;18.84445784;49;0.295;0.055629359;0.015086055
13611;14;80;2;4;18.84445784;23.5;0.21;0.009108459;0.003140049
14537;1;20;2;4;18.84445784;12;1.225;0.013854424;0.004776173
14537;2;20;2;4;18.84445784;23.5;0.55;0.023855487;0.008223939
15208;1;51;2;5;18.84445784;36.5;0.125;0.013079334;0.003546968
15208;2;51;2;5;18.84445784;38;0.25;0.028352874;0.00768898
15208;3;500;2;5;18.84445784;19.5;0.335;0.010004696;0.003069786
15208;4;51;2;5;18.84445784;32.5;0.19;0.015761959;0.004274466
15208;5;352;2;5;18.84445784;23.5;0.2;0.008674723;0.002661704
15208;6;500;2;5;18.84445784;13;0.165;0.002190083;0.000671993
22558;9;120;2;5;18.84445784;21;0.1;0.003463606;0.000939291
55021;41;308;2;2;18.84445784;24;0.11;0.004976283;0.002459705
104612;1;510;2;4;18.84445784;25.5;0.18;0.009192693;0.003772969
190353;1;308;2;3;18.84445784;26;0.07;0.003716504;0.001672247
15093;6;280;2;4;18.84445784;12.5;0.105;0.001288544;0.000528859
71035;13;422;1;1;18.84445784;43;0.065;0.009439308;0.004826686
182272;4;510;2;2;18.84445784;38.5;0.08;0.009313251;0.004603407
182272;5;510;2;2;18.84445784;34;0.2;0.018158406;0.00897544
182272;6;510;2;2;18.84445784;27;0.09;0.005152997;0.002547053
182272;7;423;2;2;18.84445784;29;0.12;0.007926238;0.003917826
56616;1;660;2;1;18.84445784;18;0.16;0.004071504;0.002081919
56616;2;660;2;1;18.84445784;18;0.16;0.004071504;0.002081919
208084;1;300;2;2;18.84445784;34;0.07;0.006355442;0.003141404
208084;2;300;2;2;18.84445784;25.5;0.16;0.008171282;0.004038948
208084;3;300;2;2;18.84445784;28;0.11;0.006773274;0.003347932
208084;4;300;2;2;18.84445784;47.5;0.255;0.045187392;0.022335483
208084;5;300;2;2;18.84445784;29;0.08;0.005284159;0.002611884
208084;6;300;2;2;18.84445784;45;0.065;0.010337803;0.005109828
208084;7;300;2;2;18.84445784;22.5;0.09;0.00357847;0.001768787
208084;8;300;2;2;18.84445784;21;0.08;0.002770885;0.001369609
208084;9;300;2;2;18.84445784;23;0.085;0.003531543;0.001745591
208084;10;300;2;2;18.84445784;15.5;0.11;0.002075611;0.001025945
208084;11;300;2;2;18.84445784;55;0.235;0.055831992;0.027596956
208084;12;300;2;2;18.84445784;17.5;0.075;0.001803961;0.000891672
208084;13;300;2;2;18.84445784;18;0.09;0.002290221;0.001132024
208084;14;300;2;2;18.84445784;46;0.32;0.05318088;0.026286549
208084;15;300;2;2;18.84445784;23;0.17;0.007063086;0.003491182
186176;2;280;2;3;18.84445784;37;0.13;0.013977731;0.006289301
53906;1;280;2;3;18.84445784;11;0.165;0.001568047;0.000705545
53906;2;280;2;3;18.84445784;12.5;0.17;0.002086214;0.000938695
53906;3;280;2;3;18.84445784;11.5;0.07;0.000727082;0.000327152
53906;4;280;2;4;18.84445784;14.5;0.3;0.004953899;0.002033235
53906;5;280;2;4;18.84445784;17;0.215;0.004880071;0.002002934
53906;6;280;2;3;18.84445784;11.5;0.22;0.002285116;0.001028191
53906;7;280;2;3;18.84445784;53;0.36;0.079422604;0.035736318
53906;8;280;2;3;18.84445784;15;0.13;0.00229729;0.001033669
53906;9;280;2;2;18.84445784;17.5;0.14;0.003367395;0.001664455
53906;10;280;2;3;18.84445784;14.5;0.05;0.00082565;0.000371502
