idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Napv_ha;Gapv_ha;Vapv_ha;W1apv_ha;W2apv_ha;W3apv_ha;W4apv_ha;Capv_ha;Napm_ha;Gapm_ha;Vapm_ha;Wapm_ha;Capm_ha;ICVapv_ha;ICWapv_ha;ICCapv_ha;Nce_ha;Vce_ha;Wce_ha;Cce_ha;Vne_ha;Wne_ha;Cne_ha;Nrin1_ha;Wrin1_ha;Crin1_ha;Nrin2_ha;Wrin2_ha;Crin2_ha;Nrin3_ha;Wrin3_ha;Crin3_ha;Warb1_ha;Carb1_ha;Warb2_ha;Carb2_ha;Warb3_ha;Carb3_ha;Vut_ha;Wut_ha;Cut_ha
223377;40.68182897;9.45940684;4503548;1538853;Ovest;020;Sardegna;15;1202.511966;10.80336886;38.74993886;29.23112156;8.819498573;0.617849671;38.6684698;19.3342349;0;0;0;0;0;1.516347108;1.454207782;0.727103891;0;0;0;0;0.46137295;0.189875218;0.094937609;0;0;0;0;0;0;0;0;0;0.188534946;0.094267473;0;0;3.197882765;1.598941382;0;0;0
223412;40.68182897;14.56950647;4503535;2483628;Est;015;Campania;11;1288.489805;4.853699524;15.81607678;8.201532421;6.299232326;0.527261076;15.02802582;7.514012911;0;0;0;0;0;1.017886579;0.659849801;0.329924901;37.68891569;0.595638502;0.304573203;0.152286602;2.885215147;1.319446937;0.659723468;5570.423008;0.18252048;0.09126024;5570.423008;1.847141129;0.923570564;1591.549431;3.428404376;1.714202188;1.201910278;0.600955139;4.26569625;2.132848125;3.197882765;1.598941382;0;0;0
223807;40.67282383;9.56625559;4502601;1547888;Ovest;020;Sardegna;6;56.53337353;1.956613221;6.528880511;2.771662267;1.01631513;0.064017318;3.851994715;1.925997357;0;0;0;0;0;0.230473399;0.136794826;0.068397413;0;0;0;0;0;0;0;0;0;0;1591.549431;0.527754608;0.263877304;795.7747155;1.714202188;0.857101094;1.036942201;0.5184711;0.387790568;0.193895284;0;0;0;0;0
223826;40.67282383;14.47460283;4502578;2475602;Est;015;Campania;11;1380.356537;8.415508908;42.23394165;19.20229714;9.469626588;0.794915344;29.46683907;14.73341954;0;0;0;0;0;3.530014942;2.288348924;1.144174462;339.2002412;0.604716699;0.239730033;0.119865016;0;0;0;11140.84602;0.365040961;0.18252048;1591.549431;0.527754608;0.263877304;4774.648293;10.28521313;5.142606563;0.235668682;0.117834341;0;0;0;0;0;0;0
223841;40.67282383;14.65201297;4502504;2490597;Est;015;Campania;15;597.133758;1.688355925;4.505656764;2.574431454;2.465256796;0.119856342;5.159544593;2.579772296;0;0;0;0;0;0.719156387;0.689685633;0.344842816;395.7336147;2.407117125;1.225985474;0.612992737;2.011226707;0.833918357;0.416959178;46950.70821;1.538386905;0.769193453;15119.71959;5.013668778;2.506834389;1591.549431;3.428404376;1.714202188;0.306369287;0.153184643;3.296219829;1.648109915;0;0;0.142190352;0.159043416;0.079521708
223882;40.67282383;15.16058871;4502458;2533579;Est;015;Campania;12;2187.134889;9.99165928;29.13987788;17.30703471;10.78647202;0.866147365;28.9596541;14.47982705;0;0;0;0;0;2.113106205;1.809570733;0.904785367;0;0;0;0;0;0;0;15119.71959;0.495412732;0.247706366;1591.549431;0.527754608;0.263877304;6366.197724;13.7136175;6.856808751;0;0;0.193895284;0.096947642;0;0;0;0;0
223888;40.67282383;15.23155277;4502471;2539577;Est;015;Campania;10;3335.469039;11.72413891;36.45738712;19.98687254;10.25653968;1.037263899;31.28067612;15.64033806;0;0;0;0;0;2.85370364;2.331482788;1.165741394;508.8003618;0.766951312;0.379093076;0.189546538;0;0;0;3978.873577;0.130371772;0.065185886;3183.098862;1.055509216;0.527754608;12732.39545;27.42723501;13.7136175;0.565604837;0.282802418;1.163371704;0.581685852;0;0;0;0;0
223906;40.67282383;15.44444494;4502539;2557569;Est;015;Campania;9;406.3336223;2.830206984;7.946898407;4.630517568;3.215345414;0.129837114;7.975700096;3.987850048;0;0;0;0;0;0.563144407;0.471966881;0.23598344;0;0;0;0;0;0;0;11140.84602;0.365040961;0.18252048;795.7747155;0.263877304;0.131938652;1591.549431;3.428404376;1.714202188;0;0;0;0;0;0;0;0;0
223957;40.67282383;16.04763942;4502971;2608550;Est;017;Basilicata;10;131.9112049;8.481370699;75.72497724;50.51293832;8.73165031;1.456623834;60.70121246;30.35060623;18.84445784;0.311178464;2.240448809;1.17123076;0.58561538;1.886263748;1.541082052;0.770541026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.031284682;0.515642341;4.752747988;2.376373994;0;0;0;0;0
198592;41.35717436;14.2327336;4578700;2455829;Est;015;Campania;6;998.7562658;35.38036237;236.0379163;103.9512669;30.6885834;1.849015641;136.488866;68.24443298;113.0667471;1.312795709;6.991792984;3.096457851;1.548228925;8.175018902;4.852188109;2.426094054;0;0;0;0;0;0;0;5570.423008;0.18252048;0.09126024;5570.423008;2.19888549;1.099442745;0;0;0;0;0;0;0;0;0;0;0;0
224212;40.66381868;9.31830296;4501496;1526936;Ovest;020;Sardegna;16;4567.42547;18.67181789;69.45935273;46.39422287;12.06949801;1.349575428;59.81329631;29.90664815;0;0;0;0;0;1.815042346;1.772856067;0.886428033;0;0;0;0;0;0;0;20690.1426;0.677933212;0.338966606;51725.3565;17.15202477;8.576012383;3183.098862;6.856808751;3.428404376;1.084075937;0.542037969;11.82761233;5.913806164;0;0;0;0;0
224213;40.66381868;9.33012872;4501500;1527936;Ovest;020;Sardegna;16;75.37783138;10.52826638;59.74596416;46.64985473;15.08779795;1.276850754;63.01450343;31.50725172;0;0;0;0;0;1.462282473;1.428295245;0.714147623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.400636759;0.20031838;0;0;0;0;0;0;0
224252;40.66381868;14.4743308;4501579;2475573;Est;015;Campania;5;640.7115667;27.04921576;248.5362756;112.699463;31.86523223;2.213321019;146.7780163;73.38900814;398.089172;2.032280279;1.780590183;0.930832245;0.465416122;9.536883827;5.306381777;2.653190888;640.7115667;1.917303352;0.878366715;0.439183358;5.044085736;1.735215942;0.867607971;0;0;0;0;0;0;1591.549431;3.428404376;1.714202188;0.329936155;0.164968077;0;0;0;0;0;0;0
224304;40.66381868;15.13657291;4501455;2531551;Est;015;Campania;24;37.68891569;1.021967798;6.995944704;3.395744335;0.890711601;0.102037597;4.388493533;2.194246766;0;0;0;0;0;0.253288178;0.171729385;0.085864692;150.7556628;1.061619927;0.523875786;0.261937893;0;0;0;7161.972439;0.234669189;0.117334594;5570.423008;1.847141129;0.923570564;0;0;0;0.306369287;0.153184643;0.387790568;0.193895284;0;0;0;0;0
224417;40.66381868;16.47288287;4502486;2644507;Est;017;Basilicata;6;339.2002412;18.90344419;119.4439288;55.96160979;24.30437183;1.436850903;81.70283252;40.85141626;0;0;0;0;0;2.691030937;1.597230351;0.798615176;226.1334941;0.717839876;0.257103592;0.128551796;0.348574148;0.135888084;0.067944042;11140.84602;2.116827588;1.058413794;795.7747155;0.615621665;0.307810832;0;0;0;0.188534946;0.094267473;1.357266988;0.678633494;0;0;0;0;0
224481;40.66381868;17.229731;4503832;2708487;Est;016;Puglia;10;3268.335657;16.04215636;53.0692009;36.67636561;17.12082965;0.326981578;54.12417684;27.06208842;0;0;0;0;0;1.857816204;1.51784034;0.75892017;0;0;0;0;0;0;0;0;0;0;1591.549431;0.527754608;0.263877304;0;0;0;0.377069891;0.188534946;4.071800965;2.035900483;0;0;0;0;0
224482;40.66381868;17.24155675;4503857;2709486;Est;016;Puglia;10;3106.979987;12.11995717;37.33541762;24.71539297;14.41419957;0.154979537;39.28457208;19.64228604;0;0;0;0;0;2.788465848;2.278183354;1.139091677;0;0;0;0;0;0;0;5570.423008;0.18252048;0.09126024;9549.296586;3.166527649;1.583263825;795.7747155;1.714202188;0.857101094;0.714546341;0.35727317;0.953704568;0.476852284;0;0;0;0;0
224621;40.65481351;9.1177136;4500454;1509981;Ovest;020;Sardegna;5;772.6227716;25.08779241;166.2169882;71.73108015;21.89249346;1.207335155;94.83090877;47.41545438;0;0;0;0;0;8.322702804;4.630803865;2.315401933;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;0;0;0;0;0;0;0.353503023;0.176751511;0.96947642;0.48473821;0;0;0;0;0
224917;40.65481351;17.35915437;4503118;2719454;Est;016;Puglia;10;1512.267742;14.08933574;54.3448675;39.98243772;11.57776854;0.454106163;52.01431242;26.00715621;0;0;0;0;0;3.175366019;2.594281731;1.297140865;56.53337353;0.254115512;0.108022868;0.054011434;0.788984794;0.369696621;0.184848311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224924;40.65481351;17.4419235;4503309;2726453;Est;016;Puglia;6;376.8891569;29.25558577;277.8572407;114.6803791;34.5097821;1.89630998;151.0864712;75.54323561;0;0;0;0;0;9.43491721;5.599986207;2.799993104;169.6001206;1.391824309;0.620664552;0.310332276;0;0;0;1591.549431;0.052148709;0.026074354;0;0;0;0;0;0;1.397985519;0.698992759;2.206137988;1.103068994;0;0;0;0;0
225051;40.64580832;9.1654521;4499461;1514019;Ovest;020;Sardegna;5;1885.623563;7.847820966;37.29532413;16.7779589;4.303642732;0.488757282;21.57035891;10.78517946;0;0;0;0;0;2.839765956;1.580063529;0.790031765;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;0;0;0;795.7747155;1.714202188;0.857101094;0.329936155;0.164968077;1.745057557;0.872528778;0;0;0;0;0
225075;40.64580832;9.44919384;4499545;1538010;Ovest;020;Sardegna;15;2291.957185;10.25408892;32.52050187;21.13360939;7.507317724;0.468953711;29.10988082;14.55494041;0;0;0;0;0;1.300270478;1.246985891;0.623492945;0;0;0;0;0;0;0;16711.26902;0.547561441;0.27378072;27852.11504;9.235705643;4.617852822;11140.84602;23.99883063;11.99941531;0.377069891;0.188534946;0.387790568;0.193895284;0;0;0;0;0
225121;40.64580832;14.6865934;4499495;2493509;Est;015;Campania;11;584.1781932;31.63734056;252.1357165;133.481053;30.89077542;3.437646453;167.8094748;83.90473742;169.6001206;4.751669249;34.41898851;17.94772599;8.973862995;8.756335003;5.676335684;2.838167842;131.9112049;1.17424729;0.554437913;0.277218957;3.349084431;1.546812452;0.773406226;2387.324146;0.078223063;0.039111531;9549.296586;3.166527649;1.583263825;0;0;0;0.212101814;0.106050907;6.786334942;3.393167471;0;0;0;0;0
225145;40.64580832;15.07673829;4499450;2526495;Est;015;Campania;12;2445.068405;10.38914259;32.95176438;19.04360497;13.76447684;0.779627879;33.58770969;16.79385484;0;0;0;0;0;1.27203118;1.089311266;0.544655633;0;0;0;0;0;0;0;10345.0713;0.338966606;0.169483303;3978.873577;1.31938652;0.65969326;2387.324146;5.142606563;2.571303282;0;0;0;0;0;0;0;0;0
225240;40.64580832;16.19988267;4500136;2621458;Est;017;Basilicata;10;998.7562658;14.39006142;59.72377636;38.30558143;10.9233684;1.119292755;50.34824258;25.17412129;0;0;0;0;0;1.215329233;0.992926928;0.496463464;0;0;0;0;0;0;0;10345.0713;0.338966606;0.169483303;3183.098862;1.055509216;0.527754608;1591.549431;3.428404376;1.714202188;0.447770496;0.223885248;0;0;0;0;0;0;0
225319;40.64580832;17.13386589;4501632;2700431;Est;016;Puglia;15;454.6225455;13.5843645;80.11871386;61.74660882;20.41808343;1.79447956;83.95917182;41.97958591;0;0;0;0;0;2.265939982;2.173082627;1.086541313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.263654;1.131827;0;0;0;0;0
225468;40.63680313;9.1304308;4498456;1511059;Ovest;020;Sardegna;15;2227.179362;6.948141494;26.52829117;16.41253353;4.359434192;0.502242841;21.27421056;10.63710528;398.089172;1.563292523;4.373798586;2.286473774;1.143236887;0.956774655;0.917566395;0.458783198;0;0;0;0;0;0;0;0;0;0;79577.47155;26.38773041;13.1938652;1591.549431;3.428404376;1.714202188;0.094267473;0.047133736;7.467281965;3.733640983;1.598941382;0.799470691;0;0;0
225474;40.63680313;9.20135671;4498467;1517057;Ovest;020;Sardegna;5;519.4003694;5.66124649;19.98662293;8.984913811;5.24916666;0.307370312;14.54145078;7.270725391;0;0;0;0;0;2.605623152;1.44978501;0.724892505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.013375333;0.506687666;6.398544374;3.199272187;1.598941382;0.799470691;0;0;0
225485;40.63680313;9.33138753;4498501;1528053;Ovest;020;Sardegna;9;131.9112049;15.23368437;67.9073955;47.22660261;13.65717771;1.188665353;62.07244567;31.03622283;0;0;0;0;0;1.080056115;0.905186501;0.452593251;56.53337353;0.395485257;0.188628179;0.094314089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225596;40.63680313;15.46647807;4498551;2559452;Est;015;Campania;11;5358.8927;30.08829342;155.277551;70.19761633;36.09801017;2.979948424;109.2755749;54.63778746;597.133758;1.34443157;5.735767124;2.9984648;1.4992324;9.529287559;6.177405844;3.088702922;489.955904;0.433851601;0.195212171;0.097606086;0;0;0;0;0;0;795.7747155;0.263877304;0.131938652;1591.549431;3.428404376;1.714202188;1.414012092;0.707006046;0;0;0;0;0;0;0
225682;40.63680313;16.48308266;4499502;2645420;Est;017;Basilicata;6;1197.800852;21.97600776;132.4814796;54.06067322;17.35748403;0.951227338;72.36938458;36.18469229;0;0;0;0;0;2.301821776;1.366219746;0.683109873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094267473;0.047133736;0.581685852;0.290842926;6.395765529;3.197882765;0;0;0
225903;40.62779791;9.26089038;4497481;1522095;Ovest;020;Sardegna;16;244.977952;20.22512014;100.0859063;77.77406887;22.93337114;1.886395585;102.5938356;51.2969178;0;0;0;0;0;2.537077638;2.47810939;1.239054695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226064;40.62779791;16.03340413;4497959;2607405;Est;017;Basilicata;10;94.22228922;12.23438278;88.9618703;59.52538695;10.78735283;1.581083178;71.89382296;35.94691148;0;0;0;0;0;0.675652938;0.552010087;0.276005044;0;0;0;0;0;0;0;19098.59317;0.625784504;0.312892252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226105;40.62779791;16.51799935;4498552;2648390;Est;017;Basilicata;6;471.1114461;10.35399164;50.79089775;20.71861281;6.665087617;0.365232676;27.7489331;13.87446655;0;0;0;0;0;1.358410529;0.80626889;0.403134445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25923555;0.129617775;0;0;0;0;0;0;0
226272;40.61879269;8.62315728;4496517;1468154;Ovest;020;Sardegna;14;150.7556628;6.615779954;29.27064731;18.71175314;5.438338182;0.446489075;24.5965804;12.2982902;0;0;0;0;0;1.496210116;1.112331637;0.556165819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.922789;3.9613945;0;0;0;0;0
199985;41.31215381;14.57783046;4573504;2484670;Est;015;Campania;9;871.5561753;4.244292948;14.99882635;9.427099282;4.79919775;0.310664386;14.53696142;7.268480709;18.84445784;0.148004026;0.362609863;0.159029122;0.079514561;1.115795193;0.93513914;0.46756957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5184711;0.25923555;0.581685852;0.290842926;0;0;0;0;0
226419;40.61879269;15.22931221;4496473;2539403;Est;015;Campania;10;244.977952;12.92001143;100.0284476;65.50008342;12.35579001;1.61501367;79.4708871;39.73544355;0;0;0;0;0;2.187398173;1.787109607;0.893554804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.565604837;0.282802418;0;0;0;0;0;0;0
226434;40.61879269;15.40657934;4496526;2554396;Est;015;Campania;6;597.133758;1.922849803;1.78967945;0.375709519;0;0.017062673;0.392772191;0.196386096;0;0;0;0;0;0.066707438;0.03959343;0.019796715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.666239903;2.333119952;3.296219829;1.648109915;5.461536765;2.730768382;0;0;0
226473;40.61879269;15.86747387;4496807;2593381;Est;017;Basilicata;10;244.977952;19.41516811;147.8775337;98.63531364;18.35260318;2.61373651;119.6016533;59.80082666;0;0;0;0;0;1.713271781;1.399747196;0.699873598;0;0;0;0;0;0;0;9549.296586;0.312892252;0.156446126;0;0;0;0;0;0;1.201910278;0.600955139;4.26569625;2.132848125;0;0;0;0;0
226578;40.61879269;17.10834376;4498581;2698345;Est;016;Puglia;6;263.8224098;11.27716675;50.10630695;20.56144157;6.396965207;0.351019299;27.30942608;13.65471304;0;0;0;0;0;1.613713941;0.957801283;0.478900642;0;0;0;0;3.751038698;1.10810397;0.554051985;795.7747155;0.151201971;0.075600985;0;0;0;0;0;0;0.777706651;0.388853325;0.775581136;0.387790568;0;0;0;0;0
226730;40.60978745;9.0490553;4495450;1504180;Ovest;020;Sardegna;14;188.4445784;5.590112055;19.81014445;13.62710393;4.894395079;0.267187795;18.78868681;9.394343404;0;0;0;0;0;1.028473364;0.764600806;0.382300403;0;0;0;0;0;0;0;0;0;0;2387.324146;0.791631912;0.395815956;0;0;0;0;0;6.20464909;3.102324545;0;0;0;0;0
226740;40.60978745;9.16721752;4495463;1514176;Ovest;020;Sardegna;5;18.84445784;0.269737337;1.22502285;0.557637522;0.313640675;0.016676195;0.887954392;0.443977196;0;0;0;0;0;0.028079974;0.015623873;0.007811936;0;0;0;0;0;0;0;795.7747155;0.026074354;0.013037177;795.7747155;0.615621665;0.307810832;0;0;0;1.390445224;0.695222612;5.429067954;2.714533977;6.395765529;3.197882765;0;0;0
226756;40.60978745;9.35627707;4495511;1530170;Ovest;020;Sardegna;5;75.37783138;0.722999666;1.906257478;0.855006428;0.600669834;0.036764137;1.492440399;0.746220199;0;0;0;0;0;0.245575766;0.136639891;0.068319946;0;0;0;0;0;0;0;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;1.414012092;0.707006046;0.193895284;0.096947642;0;0;0;0;0
226777;40.60978745;9.60441773;4495625;1551161;Ovest;020;Sardegna;6;188.4445784;10.39025262;46.57035024;20.38475168;7.748426413;0.518918443;28.65209653;14.32604827;0;0;0;0;0;1.039864075;0.617199319;0.30859966;56.53337353;0.74227719;0.213053945;0.106526973;2.903814319;0.906162922;0.453081461;0;0;0;0;0;0;0;0;0;0.353503023;0.176751511;0;0;0;0;0;0;0
226798;40.60978745;14.43725251;4495601;2472400;Est;015;Campania;9;1049.400746;12.94970474;71.85231845;40.10515531;14.78936028;1.019293084;55.91380868;27.95690434;0;0;0;0;0;4.664407594;3.909203172;1.954601586;113.0667471;0.575976167;0.250061655;0.125030827;3.134120917;1.053855563;0.526927782;1591.549431;0.052148709;0.026074354;7957.747155;2.638773041;1.31938652;795.7747155;1.714202188;0.857101094;0.400636759;0.20031838;3.296219829;1.648109915;0;0;0;0;0
226951;40.60978745;16.59962112;4496676;2655330;Est;017;Basilicata;17;18.84445784;0.250126804;0.64456729;0.255114755;0.095999352;0.005229881;0.356343988;0.178171994;18.84445784;0.355579672;0.933827542;0.413564536;0.206782268;0.039238163;0.030684992;0.015342496;0;0;0;0;0.474106229;0.184825488;0.092412744;2387.324146;0.453605912;0.226802956;0;0;0;0;0;0;0.094267473;0.047133736;0;0;0;0;0;0;0
227013;40.60978745;17.33222688;4498058;2717310;Est;016;Puglia;15;1630.045604;5.882049996;15.50490274;9.838686971;3.401484735;0.151754332;13.39192604;6.695963019;0;0;0;0;0;1.108892548;1.063450555;0.531725277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.659135;2.8295675;0;0;0;0;0
227381;40.60078219;16.87080113;4496127;2678293;Est;016;Puglia;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.591232;0.795616;0;0;0;0;0;0;0
227506;40.59177693;8.51838123;4493561;1459275;Ovest;020;Sardegna;14;37.68891569;1.348686685;4.085840228;3.203681967;0.788318081;0.05944586;4.051445908;2.025722954;0;0;0;0;0;0.215391605;0.160129178;0.080064589;0;0;0;0;0;0;0;3183.098862;0.104297417;0.052148709;0;0;0;0;0;0;0.646674496;0.323337248;1.357266988;0.678633494;0;0;0;0;0
227570;40.59177693;9.2744165;4493486;1523251;Ovest;020;Sardegna;16;131.9112049;11.62608624;42.22428432;32.19100751;9.559335817;0.743334884;42.49367821;21.2468391;0;0;0;0;0;1.13249753;1.106175357;0.553087679;0;0;0;0;0;0;0;4774.648293;0.156446126;0.078223063;1591.549431;0.527754608;0.263877304;0;0;0;0;0;2.132848125;1.066424062;0;0;0;0;0
227575;40.59177693;9.33348175;4493504;1528249;Ovest;020;Sardegna;16;150.7556628;6.178428058;23.40101087;17.95459622;4.328088961;0.314893858;22.59757904;11.29878952;0;0;0;0;0;0.616874048;0.602536299;0.301268149;0;0;0;0;0;0;0;4774.648293;0.156446126;0.078223063;0;0;0;0;0;0;0.117834341;0.05891717;9.500868919;4.75043446;0;0;0;0;0
227655;40.59177693;15.33451167;4493502;2548312;Est;015;Campania;13;869.2006181;33.31320864;200.1461308;73.69495176;32.94815978;2.715504793;109.3586163;54.67930817;18.84445784;0.148004026;0.691000006;0.354970351;0.177485175;3.294182651;2.099118073;1.049559036;18.84445784;1.990358139;0.895564595;0.447782298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227670;40.59177693;15.51170744;4493574;2563306;Est;017;Basilicata;9;2084.668149;12.0366124;38.71104302;22.38160661;16.39173529;0.582722256;39.35606416;19.67803208;0;0;0;0;0;4.493626479;3.766072868;1.883036434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227733;40.59177693;16.25592965;4494205;2626282;Est;017;Basilicata;13;1703.067878;14.6722866;86.00212007;39.14949059;16.0712532;1.383370968;56.60411476;28.30205738;0;0;0;0;0;4.007650879;2.553754082;1.276877041;0;0;0;0;0.837456113;0.310439424;0.155219712;3978.873577;0.130371772;0.065185886;3183.098862;1.055509216;0.527754608;8753.52187;18.85622407;9.428112033;0;0;0;0;0;0;0;0;0
227981;40.58277164;9.3457115;4492508;1529288;Ovest;020;Sardegna;5;1432.178796;24.42732444;113.0912538;51.60672813;28.38163624;1.478838095;81.46720246;40.73360123;0;0;0;0;0;4.064103843;2.261292783;1.130646392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228065;40.58277164;15.41680535;4492532;2555280;Est;015;Campania;9;1302.623149;14.63149299;59.43501196;36.12580956;19.04633349;0.901066446;56.0732095;28.03660475;18.84445784;0.592016103;2.993100693;1.573757784;0.786878892;3.695872712;3.097481735;1.548740867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228069;40.58277164;15.46405121;4492552;2559279;Est;015;Campania;9;2849.04647;13.53293311;39.95372429;22.83256068;19.38507189;0.74576287;42.96339544;21.48169772;492.3114612;2.962393079;6.394848962;3.335498786;1.667749393;3.81126278;3.19418924;1.59709462;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;15119.71959;5.013668778;2.506834389;7161.972439;15.42781969;7.713909845;0.023566868;0.011783434;0.387790568;0.193895284;0;0;0;0;0
228218;40.58277164;17.22395974;4494822;2708226;Est;016;Puglia;6;624.2226661;4.986440635;16.62535634;6.496240149;2.598706516;0.141282806;9.236229471;4.618114735;0;0;0;0;0;1.437396494;0.853150098;0.426575049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.612738573;0.306369287;0.387790568;0.193895284;0;0;0;0;0
228318;40.57376635;8.62572514;4491518;1468350;Ovest;020;Sardegna;9;653.6671315;8.8159523;46.44935049;29.42193021;8.094983717;0.673569102;38.19048303;19.09524152;0;0;0;0;0;0.669046229;0.560722361;0.280361181;0;0;0;0;0;0;0;74007.04854;2.424914952;1.212457476;79577.47155;26.38773041;13.1938652;795.7747155;1.714202188;0.857101094;0.795616;0.397808;3.961395;1.9806975;0;0;0;0;0
228380;40.57376635;9.35793789;4491513;1530327;Ovest;020;Sardegna;5;1310.867599;22.18358341;104.6946938;47.61549012;25.18653181;1.321652582;74.12367452;37.06183726;18.84445784;0.179084871;0.732102274;0.324226395;0.162113198;7.208057405;4.010608198;2.005304099;18.84445784;0.157145124;0.072204425;0.036102213;1.101606298;0.369703732;0.184851866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228382;40.57376635;9.38155765;4491521;1532326;Ovest;020;Sardegna;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218799285;0.085296674;0.042648337;0;0;0;795.7747155;0.615621665;0.307810832;1591.549431;3.527947835;1.763973917;0.306369287;0.153184643;0;0;0;0;0;0;0
228460;40.57376635;15.39278808;4491523;2553252;Est;015;Campania;10;815.0228018;3.337120772;9.826654872;5.499530904;2.615815988;0.269661129;8.385008022;4.192504011;0;0;0;0;0;1.796398721;1.467662108;0.733831054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228472;40.57376635;15.53450668;4491586;2565248;Est;017;Basilicata;14;1032.911846;5.129357022;18.11727918;11.06870792;6.674346175;0.659341833;18.40239592;9.201197962;0;0;0;0;0;0.817739024;0.607933991;0.303966996;18.84445784;0.151652325;0.062242862;0.031121431;0.270798033;0.069071457;0.034535728;2387.324146;0.078223063;0.039111531;1591.549431;0.527754608;0.263877304;795.7747155;1.714202188;0.857101094;0;0;0;0;0;0;0;0;0
228475;40.57376635;15.56993633;4491605;2568246;Est;017;Basilicata;24;425.1780801;4.629565928;22.20517289;14.3207993;3.403538967;0.442075028;18.16641329;9.083206647;0;0;0;0;0;2.698823561;1.829802374;0.914901187;0;0;0;0;0.229159567;0.117563238;0.058781619;7161.972439;0.234669189;0.117334594;11936.62073;3.958159561;1.979079781;4774.648293;10.28521313;5.142606563;0.117834341;0.05891717;0;0;0;0;0;0;0
228500;40.57376635;15.8651834;4491807;2593236;Est;017;Basilicata;10;406.3336223;18.89872656;153.307659;102.4995615;18.9028034;2.744082355;124.1464473;62.07322364;0;0;0;0;0;1.990005348;1.625839191;0.812919595;0;0;0;0;0.723246339;0.248803974;0.124401987;11140.84602;0.365040961;0.18252048;0;0;0;0;0;0;1.081247178;0.540623589;2.908429261;1.454214631;0;0;0;0;0
228508;40.57376635;15.95966246;4491890;2601233;Est;017;Basilicata;10;188.4445784;9.300202972;50.55954606;33.00615254;7.655436117;0.838529574;41.50011823;20.75005912;0;0;0;0;0;0.818110381;0.668398164;0.334199082;37.68891569;5.781777269;2.601519253;1.300759627;0.692257997;0.307592635;0.153796317;0;0;0;78781.69683;26.12385311;13.06192655;0;0;0;0.795616;0.397808;5.659135;2.8295675;0;0;0;0;0
228548;40.57376635;16.43205778;4492433;2641219;Est;017;Basilicata;24;56.53337353;0.694138881;1.949878334;1.138693965;0.907627586;0.029720583;2.076042134;1.038021067;0;0;0;0;0;0.17549061;0.118982634;0.059491317;37.68891569;0.029671107;0.014666004;0.007333002;0;0;0;10345.0713;0.338966606;0.169483303;1591.549431;0.527754608;0.263877304;0;0;0;0.683439178;0.341719589;0.193895284;0.096947642;0;0;0;0;0
228549;40.57376635;16.44386766;4492449;2642218;Est;017;Basilicata;9;330.9557909;3.71425353;14.72252137;8.925895639;4.909761762;0.219423425;14.05508083;7.027540413;0;0;0;0;0;0.353163192;0.295983283;0.147991641;0;0;0;0;0;0;0;10345.0713;0.338966606;0.169483303;0;0;0;0;0;0;2.521654897;1.260827449;0;0;0;0;0;0;0
