idpunto;idapm;SPcod;VITcod;DEcod;FEha;Dapm;Hapm;Gapm;Vapm;W4apm
97601;12;280;6;1;199.044586;5;6.604314891;0.001963495;0.007752744;0.004052872
97601;16;280;6;1;199.044586;5;6.604314891;0.001963495;0.007752744;0.004052872
97601;22;280;6;3;18.84445784;12.5;10.23798479;0.012271846;0.065734201;0.033768006
97601;23;280;6;3;18.84445784;16;11.07008148;0.020106193;0.113420471;0.058264695
97601;29;280;6;3;18.84445784;14.5;10.75538185;0.016512996;0.09138904;0.046947032
97601;30;280;6;2;18.84445784;10;9.3871415;0.007853982;0.039731245;0.020890495
97601;51;280;6;2;18.84445784;10;9.3871415;0.007853982;0.039731245;0.020890495
190769;9;330;6;1;18.84445784;12;12.32101949;0.011309734;0.069944256;0.036564488
48103;22;280;6;1;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.037026319
123277;6;352;6;3;18.84445784;11;10.05813423;0.009503318;0.047484407;0.024392991
123277;7;352;6;3;18.84445784;13.5;10.88021419;0.014313882;0.07743663;0.039779605
124037;1;280;6;3;18.84445784;10;11.53467931;0.007853982;0.047574912;0.024439483
124037;2;280;6;1;199.044586;6;8.584912007;0.002827433;0.013754997;0.007190646
124037;3;280;6;3;18.84445784;11;12.09813478;0.009503318;0.059656855;0.030646041
124037;4;280;6;1;199.044586;9;10.91006742;0.006361725;0.036977811;0.019330748
124037;5;280;6;1;199.044586;7;9.445194215;0.003848451;0.020115503;0.010515704
124037;6;280;6;1;199.044586;6;8.584912007;0.002827433;0.013754997;0.007190646
124037;12;280;6;1;18.84445784;15;13.86051559;0.017671459;0.123073285;0.064338545
163872;28;330;6;3;18.84445784;10.5;10.17869298;0.008659015;0.044538066;0.02287944
122994;12;280;6;4;18.84445784;13.5;11.56313916;0.014313882;0.085021987;0.037287932
122994;13;280;6;4;18.84445784;11;10.66994808;0.009503318;0.053345121;0.023395469
122994;23;308;6;4;18.84445784;11;8.969775682;0.009503318;0.045490429;0.019950651
122994;30;280;6;4;18.84445784;18;12.65488477;0.0254469;0.161158009;0.070678763
122994;31;280;6;4;18.84445784;11;10.66994808;0.009503318;0.053345121;0.023395469
122994;46;280;6;4;18.84445784;10;10.2340642;0.007853982;0.042824545;0.01878148
122994;47;280;6;4;18.84445784;10;10.2340642;0.007853982;0.042824545;0.01878148
122994;48;280;6;1;18.84445784;12.5;11.23613248;0.012271846;0.071430505;0.037341449
259301;23;260;6;1;18.84445784;14.5;12.18264102;0.016512996;0.097955772;0.05120796
156239;21;300;6;1;18.84445784;16;11.68938714;0.020106193;0.113907543;0.059547006
156239;22;300;6;1;18.84445784;17;11.94040895;0.022698007;0.131358962;0.068670016
156239;23;300;6;1;18.84445784;16;11.68938714;0.020106193;0.113907543;0.059547006
156239;43;300;6;2;18.84445784;13;10.74515198;0.013273229;0.069105604;0.03633539
156239;50;300;6;1;18.84445784;16;11.68938714;0.020106193;0.113907543;0.059547006
119872;26;280;6;4;18.84445784;33;11.79821427;0.08552986;0.49184253;0.215706448
119872;35;280;6;4;18.84445784;26;11.54318245;0.053092916;0.302363985;0.132607201
119872;39;280;6;4;18.84445784;38.5;11.89396206;0.116415643;0.670580226;0.294095102
7064;5;10;6;1;18.84445784;15.5;12.7917806;0.018869191;0.120573952;0.053398629
198399;10;60;6;1;18.84445784;10;9.443230159;0.007853982;0.038347101;0.016982794
198399;13;49;6;2;18.84445784;15.5;14.90703665;0.018869191;0.143397778;0.060783628
198399;15;30;6;2;18.84445784;16;12.96856366;0.020106193;0.13010126;0.055147484
241199;28;301;6;1;18.84445784;18;11.1943543;0.0254469;0.1380682;0.072177379
124037;33;280;6;2;18.84445784;13;13.06716405;0.013273229;0.088337434;0.046447393
124037;34;280;6;2;18.84445784;12;12.6070484;0.011309734;0.073241187;0.03850986
124037;35;280;6;2;18.84445784;11;12.09813478;0.009503318;0.059656855;0.031367284
124037;36;280;6;2;18.84445784;11;12.09813478;0.009503318;0.059656855;0.031367284
124037;37;280;6;2;18.84445784;10;11.53467931;0.007853982;0.047574912;0.025014657
124037;38;280;6;2;18.84445784;10;11.53467931;0.007853982;0.047574912;0.025014657
121346;9;330;6;1;199.044586;6;7.325630799;0.002827433;0.011087463;0.00579615
121346;24;280;6;2;18.84445784;10;10.44903161;0.007853982;0.043609692;0.022929764
121346;25;280;6;2;18.84445784;10;10.44903161;0.007853982;0.043609692;0.022929764
93027;3;625;6;1;199.044586;5;5.720944776;0.001963495;0.008643242;0.004518394
93027;5;625;6;1;199.044586;5;5.720944776;0.001963495;0.008643242;0.004518394
93027;6;625;6;1;199.044586;6;6.205596726;0.002827433;0.011528894;0.006026915
93027;9;625;6;1;199.044586;5;5.720944776;0.001963495;0.008643242;0.004518394
93027;10;625;6;1;199.044586;5;5.720944776;0.001963495;0.008643242;0.004518394
93027;18;280;6;2;18.84445784;18.5;10.90055215;0.026880252;0.148035865;0.077836537
11643;50;400;6;2;18.84445784;9.5;9.42450736;0.007088218;0.033322291;0.017520698
154066;6;451;6;2;18.84445784;13;8.729321234;0.013273229;0.055111789;0.028977511
147808;10;710;6;1;199.044586;5;4.332200336;0.001963495;0.007557313;0.003950707
175992;46;308;6;1;18.84445784;15.5;9.4451;0.018869191;0.097382327;0.050908182
26914;4;400;6;3;18.84445784;13;5.176794021;0.013273229;0.04461287;0.022917867
26914;9;400;6;3;18.84445784;20;9.645846177;0.031415927;0.162989732;0.083728686
26914;13;625;6;1;199.044586;6;6.850030546;0.002827433;0.012254531;0.006406254
26914;17;625;6;1;199.044586;8;7.935637848;0.005026548;0.021170024;0.011066972
26914;18;625;6;1;199.044586;6;6.850030546;0.002827433;0.012254531;0.006406254
26914;19;625;6;1;199.044586;5;6.101807243;0.001963495;0.008941057;0.004674082
29907;6;280;6;1;18.84445784;40;18.65019307;0.125663706;1.117672921;0.584281551
117604;1;440;6;1;199.044586;5;6.066382489;0.001963495;0.004223384;0.002207842
23935;3;280;6;4;18.84445784;21;18.8701705;0.034636059;0.317580341;0.13928061
23935;11;280;6;2;18.84445784;10.5;12.76172621;0.008659015;0.057206529;0.030078914
23935;31;402;6;4;18.84445784;15.5;15.66289734;0.018869191;0.146382178;0.064198555
43045;20;307;6;2;18.84445784;24.5;18.3207372;0.047143525;0.418712399;0.220156942
43045;34;307;6;4;18.84445784;15.5;14.07368132;0.018869191;0.128709568;0.056447912
48103;63;280;6;1;18.84445784;10;10.14553335;0.007853982;0.042501195;0.022218185
189305;6;289;6;1;18.84445784;26.5;8.095634057;0.055154586;0.189979402;0.099314797
137;23;20;6;1;18.84445784;18;10.07387536;0.0254469;0.134089199;0.059384131
137;24;20;6;1;18.84445784;14.5;8.948204038;0.016512996;0.079442425;0.035182695
1635;2;20;6;1;18.84445784;12;9.606493985;0.011309734;0.057335959;0.025392397
1635;5;20;6;2;18.84445784;10.5;8.081294403;0.008659015;0.037379247;0.015844361
1635;21;20;6;1;18.84445784;10;7.570032722;0.007853982;0.031770044;0.014070011
259688;22;45;6;1;18.84445784;12.5;11.34617942;0.012271846;0.074859344;0.033152984
259688;30;45;6;1;18.84445784;16;13.91891473;0.020106193;0.143958104;0.063754777
259688;32;45;6;1;18.84445784;15;13.24080842;0.017671459;0.121416882;0.053771938
259688;50;45;6;1;18.84445784;13.5;12.1387992;0.014313882;0.091819694;0.04066422
40521;3;280;6;1;18.84445784;20;15.45562468;0.031415927;0.238692753;0.124780488
40521;4;280;6;1;18.84445784;19.5;15.3393911;0.029864765;0.225557242;0.117913687
40521;17;280;6;1;18.84445784;25;16.358478;0.049087385;0.390038721;0.203899034
40521;45;280;6;1;18.84445784;12;12.71640053;0.011309734;0.07381632;0.038588672
40521;46;280;6;1;18.84445784;19.5;15.3393911;0.029864765;0.225557242;0.117913687
138384;10;300;6;2;18.84445784;12;10.35375854;0.011309734;0.05673033;0.029828532
138648;35;291;6;1;18.84445784;17;10.16627624;0.022698007;0.100525313;0.052551229
138648;41;308;6;2;18.84445784;17;9.447691235;0.022698007;0.11771323;0.061893044
145399;30;711;6;1;199.044586;5;4.379945388;0.001963495;0.007594647;0.003970224
32720;6;10;6;3;18.84445784;12;8.118410658;0.011309734;0.047191103;0.018132979
32724;12;330;6;3;18.84445784;10;11.2503222;0.007853982;0.044648388;0.022936113
32724;13;330;6;3;18.84445784;15.5;15.11049164;0.018869191;0.142265977;0.073082783
32724;15;330;6;1;199.044586;6;7.505584277;0.002827433;0.011339891;0.005928111
32724;16;330;6;1;199.044586;7;8.528216151;0.003848451;0.017094303;0.008936323
32724;17;330;6;1;199.044586;8;9.491145413;0.005026548;0.024480147;0.012797392
32724;30;80;6;1;18.84445784;22;17.50370957;0.038013271;0.310875639;0.137677605
32724;50;80;6;3;18.84445784;46.5;23.34129998;0.169822718;1.687042949;0.648239023
48113;17;49;6;1;18.84445784;26;15.94446222;0.053092916;0.414666992;0.183643718
48113;45;307;6;2;18.84445784;13.5;11.91059088;0.014313882;0.082615062;0.043438598
244409;26;280;6;3;18.84445784;25;15.0831917;0.049087385;0.360927123;0.185410168
244409;37;280;6;2;18.84445784;18;13.9273167;0.0254469;0.176215683;0.092653349
244409;45;280;6;2;18.84445784;21.5;14.60713445;0.03630503;0.2606247;0.1370352
98487;7;614;6;1;199.044586;6;6.596143912;0.002827433;0.011968653;0.006256806
98487;8;614;6;2;18.84445784;13.5;9.451049927;0.014313882;0.061203201;0.032180345
98487;59;330;6;2;18.84445784;11;11.34105208;0.009503318;0.054281903;0.028541161
98487;65;614;6;2;18.84445784;11.5;8.914679892;0.010386891;0.043460815;0.022851485
98487;66;614;6;2;18.84445784;11.5;8.914679892;0.010386891;0.043460815;0.022851485
168617;11;625;6;1;199.044586;5;5.127416032;0.001963495;0.008179132;0.004275773
106943;19;424;6;1;18.84445784;10;10.66146053;0.007853982;0.03937463;0.020583723
26800;6;330;6;4;18.84445784;10;11.19362581;0.007853982;0.044427471;0.019484472
93082;4;450;6;1;199.044586;9;9.10237133;0.006361725;0.026385833;0.01379362
93082;23;450;6;3;18.84445784;16;14.39498042;0.020106193;0.141132788;0.072500658
93082;24;450;6;2;18.84445784;29;19.94031774;0.066051986;0.650467518;0.342012657
116043;2;20;6;2;18.84445784;14;10.41637656;0.015393804;0.084006393;0.035608734
116043;37;49;6;3;18.84445784;14.5;11.9011874;0.016512996;0.104392183;0.040112249
116043;58;291;6;2;18.84445784;9.5;9.953869912;0.007088218;0.033940095;0.017845537
116043;70;20;6;3;18.84445784;15;10.98827955;0.017671459;0.100855279;0.038753209
7064;15;20;6;3;18.84445784;9.5;6.871627161;0.007088218;0.026061275;0.010013933
7064;44;10;6;2;18.84445784;12.5;9.866547105;0.012271846;0.061474781;0.026058007
7334;3;614;6;1;199.044586;7;7.179256551;0.003848451;0.015916022;0.008320357
48103;30;308;6;1;18.84445784;11;8.90980547;0.009503318;0.04515982;0.023608025
50926;4;308;6;2;18.84445784;10;5.23956654;0.007853982;0.020367589;0.010709179
50926;5;308;6;2;18.84445784;10;5.23956654;0.007853982;0.020367589;0.010709179
121346;68;280;6;1;18.84445784;12;11.30808186;0.011309734;0.06640933;0.034716549
176758;3;280;6;2;18.84445784;10.5;11.79157696;0.008659015;0.05329996;0.028024859
96869;3;352;6;2;18.84445784;14;9.654348507;0.015393804;0.073890835;0.038851442
96869;16;260;6;2;18.84445784;13;9.812647612;0.013273229;0.062891648;0.033068123
96869;24;352;6;1;18.84445784;11;8.873070983;0.009503318;0.041876607;0.021891672
96869;36;260;6;1;18.84445784;12.5;9.697412773;0.012271846;0.057334713;0.029972646
109739;1;280;6;1;199.044586;7;8.503316048;0.003848451;0.018429847;0.0096345
109739;2;280;6;1;199.044586;7;8.503316048;0.003848451;0.018429847;0.0096345
109739;3;280;6;1;199.044586;9;9.663000587;0.006361725;0.033288434;0.017402066
109739;5;280;6;1;199.044586;8;9.118754105;0.005026548;0.025271743;0.013211211
109739;8;280;6;1;199.044586;7;8.503316048;0.003848451;0.018429847;0.0096345
109739;11;280;6;1;199.044586;7;8.503316048;0.003848451;0.018429847;0.0096345
109739;12;280;6;3;18.84445784;10;10.14553335;0.007853982;0.042501195;0.021833088
109739;13;280;6;1;199.044586;6;7.805021666;0.002827433;0.012729547;0.006654576
109739;14;280;6;1;199.044586;5;7.009081821;0.001963495;0.008122337;0.004246083
109739;17;280;6;3;18.84445784;13.5;11.45147901;0.014313882;0.084278721;0.043294424
109739;22;280;6;3;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.036384559
109739;23;280;6;3;18.84445784;16;12.11131555;0.020106193;0.123156159;0.063265969
109739;24;280;6;3;18.84445784;15;11.86945112;0.017671459;0.106710916;0.054817961
109739;29;280;6;3;18.84445784;10;10.14553335;0.007853982;0.042501195;0.021833088
109739;30;280;6;3;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.036384559
109739;31;280;6;3;18.84445784;15;11.86945112;0.017671459;0.106710916;0.054817961
109739;32;280;6;3;18.84445784;17;12.32756581;0.022698007;0.140781108;0.072319998
109739;33;280;6;3;18.84445784;16;12.11131555;0.020106193;0.123156159;0.063265969
109739;34;280;6;3;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.036384559
109739;35;280;6;3;18.84445784;13.5;11.45147901;0.014313882;0.084278721;0.043294424
109739;36;280;6;3;18.84445784;13;11.29557455;0.013273229;0.077402198;0.039761918
109739;38;280;6;3;18.84445784;18;12.52102343;0.0254469;0.159573924;0.081973967
109739;42;280;6;3;18.84445784;10;10.14553335;0.007853982;0.042501195;0.021833088
109739;54;280;6;3;18.84445784;13;11.29557455;0.013273229;0.077402198;0.039761918
109739;60;280;6;3;18.84445784;11.5;10.77047795;0.010386891;0.058587269;0.03009659
109739;68;280;6;3;18.84445784;10;10.14553335;0.007853982;0.042501195;0.021833088
109739;69;280;6;3;18.84445784;9.5;9.91145694;0.007088218;0.037744365;0.019389479
109739;73;280;6;3;18.84445784;16.5;12.22245766;0.021382465;0.131821897;0.067717604
109739;74;280;6;3;18.84445784;15;11.86945112;0.017671459;0.106710916;0.054817961
109739;75;280;6;3;18.84445784;9.5;9.91145694;0.007088218;0.037744365;0.019389479
109739;76;280;6;3;18.84445784;14;11.5987607;0.015393804;0.091456388;0.046981629
109739;77;280;6;3;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.036384559
109739;78;280;6;3;18.84445784;12;10.95568066;0.011309734;0.064555891;0.033162702
109739;79;280;6;3;18.84445784;11.5;10.77047795;0.010386891;0.058587269;0.03009659
188495;13;300;6;1;199.044586;5;6.242639362;0.001963495;0.005899616;0.003084119
188495;25;300;6;1;199.044586;5;6.242639362;0.001963495;0.005899616;0.003084119
146796;22;300;6;1;18.84445784;18;13.25557103;0.0254469;0.163498659;0.085471562
7334;32;324;6;1;18.84445784;10;9.489037809;0.007853982;0.035707526;0.018666686
111928;9;308;6;4;18.84445784;12;9.021592372;0.011309734;0.054775365;0.024022728
111928;65;311;6;2;18.84445784;11;8.94842707;0.009503318;0.047651291;0.025054817
98903;5;450;6;2;18.84445784;11.5;7.613196561;0.010386891;0.03687846;0.019390515
98903;11;625;6;1;199.044586;6;5.915908765;0.002827433;0.011202703;0.005856394
98903;24;614;6;3;18.84445784;15;8.337254314;0.017671459;0.066559523;0.034191978
83980;7;280;6;1;199.044586;7;8.438051332;0.003848451;0.018313044;0.009573439
83980;9;280;6;2;18.84445784;11.5;10.6699348;0.010386891;0.058101616;0.030549547
83980;20;280;6;2;18.84445784;12;10.85185445;0.011309734;0.064009822;0.033656053
83980;28;280;6;3;18.84445784;15.5;11.87007523;0.018869191;0.113699901;0.058408239
83980;29;280;6;2;18.84445784;12;10.85185445;0.011309734;0.064009822;0.033656053
83980;37;280;6;1;18.84445784;10;10.05557289;0.007853982;0.042172623;0.022046419
83980;38;280;6;2;18.84445784;10.5;10.27255348;0.008659015;0.0471832;0.024808697
83980;43;280;6;2;18.84445784;11.5;10.6699348;0.010386891;0.058101616;0.030549547
83980;46;280;6;1;18.84445784;10.5;10.27255348;0.008659015;0.0471832;0.024665779
83980;51;280;6;1;18.84445784;14;11.48294333;0.015393804;0.090627285;0.047376876
83980;53;280;6;1;18.84445784;15.5;11.87007523;0.018869191;0.113699901;0.059438457
83980;55;280;6;2;18.84445784;12;10.85185445;0.011309734;0.064009822;0.033656053
83980;58;280;6;3;18.84445784;12.5;11.02351122;0.012271846;0.070217102;0.036070896
83980;60;280;6;3;18.84445784;9.5;9.825278023;0.007088218;0.037460294;0.019243551
109709;3;291;6;1;199.044586;8;8.501045916;0.005026548;0.022301854;0.011658654
109709;5;565;6;1;199.044586;7;6.880390925;0.003848451;0.015457973;0.008080905
109709;7;565;6;1;199.044586;5;5.853193287;0.001963495;0.008746653;0.004572454
109709;8;201;6;1;199.044586;6;7.214799564;0.002827433;0.011321909;0.005918711
109709;9;540;6;1;199.044586;6;6.698356541;0.002827433;0.012083745;0.006316973
109709;24;291;6;2;18.84445784;10.5;9.88080537;0.008659015;0.040286475;0.021182432
109709;34;291;6;1;18.84445784;10;9.629588842;0.007853982;0.036147142;0.018896502
109709;46;452;6;3;18.84445784;17;11.40471101;0.022698007;0.125984599;0.064718953
110074;1;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110074;2;280;6;1;199.044586;7;9.149707335;0.003848451;0.019586678;0.010239252
110074;4;280;6;1;199.044586;7;9.149707335;0.003848451;0.019586678;0.010239252
110074;7;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110074;8;280;6;1;199.044586;7;9.149707335;0.003848451;0.019586678;0.010239252
110074;9;280;6;1;199.044586;7;9.149707335;0.003848451;0.019586678;0.010239252
110074;14;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
110074;15;291;6;1;199.044586;7;8.092893849;0.003848451;0.017316282;0.009052366
110074;16;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110074;17;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
110074;18;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
110074;23;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
19884;16;280;6;1;199.044586;9;10.79697605;0.006361725;0.036643237;0.019155843
19884;23;302;6;2;18.84445784;23;17.0798807;0.041547563;0.344010326;0.180878956
19884;30;440;6;1;18.84445784;12;12.80685852;0.011309734;0.068055788;0.035577261
19884;31;440;6;1;18.84445784;13.5;14.41661739;0.014313882;0.097346472;0.050889439
19884;32;440;6;1;18.84445784;12.5;13.35587003;0.012271846;0.077135795;0.040323981
30925;1;625;6;1;199.044586;6;6.620534616;0.002827433;0.011996117;0.006271164
32849;28;280;6;2;18.84445784;10;12.10469062;0.007853982;0.049656821;0.026109315
30925;2;625;6;1;199.044586;5;5.985600782;0.001963495;0.00885019;0.004626579
30925;3;625;6;1;199.044586;7;7.174767853;0.003848451;0.015909142;0.008316761
30925;4;625;6;1;199.044586;5;5.985600782;0.001963495;0.00885019;0.004626579
30925;5;625;6;1;199.044586;6;6.620534616;0.002827433;0.011996117;0.006271164
30925;10;260;6;1;199.044586;6;9.120528386;0.002827433;0.01125047;0.005881364
30925;17;280;6;1;18.84445784;10;11.93423546;0.007853982;0.049034251;0.025633446
30925;20;280;6;1;18.84445784;10;11.93423546;0.007853982;0.049034251;0.025633446
30925;47;240;6;1;18.84445784;18.5;13.82425709;0.026880252;0.157173482;0.082164973
30925;53;280;6;2;18.84445784;9.5;11.60243494;0.007088218;0.04331832;0.022776562
30925;58;280;6;1;18.84445784;11;12.55167539;0.009503318;0.061661234;0.032234405
30925;59;280;6;2;18.84445784;10.5;12.25037451;0.008659015;0.055147432;0.028996252
30925;76;280;6;1;18.84445784;11;12.55167539;0.009503318;0.061661234;0.032234405
48103;21;280;6;1;18.84445784;11;10.57421733;0.009503318;0.052922048;0.027665855
245493;2;450;6;1;199.044586;7;6.487656462;0.003848451;0.010060389;0.005259231
245493;3;450;6;1;199.044586;9;7.253249164;0.006361725;0.02055554;0.01074574
245493;5;450;6;2;18.84445784;10;7.580846083;0.007853982;0.027195203;0.014299106
245493;7;450;6;1;199.044586;8;6.890839839;0.005026548;0.014852903;0.007764595
245493;8;450;6;1;199.044586;5;5.52448357;0.001963495;0.003062153;0.00160079
245493;10;450;6;1;199.044586;6;6.035826451;0.002827433;0.006144223;0.003211992
246565;12;280;6;1;199.044586;7;6.942559147;0.003848451;0.015636597;0.008174284
246565;14;717;6;1;199.044586;6;4.30585939;0.002827433;0.009389774;0.004908656
246565;28;280;6;2;18.84445784;13;8.86398392;0.013273229;0.062393069;0.032805972
101894;13;47;6;1;18.84445784;23.5;9.793138027;0.043373614;0.210143528;0.093066339
146365;21;260;6;1;199.044586;6;8.65382323;0.002827433;0.010598105;0.005540331
147716;15;625;6;1;199.044586;5;5.786394387;0.001963495;0.00869442;0.004545148
147716;18;625;6;1;199.044586;6;6.298185551;0.002827433;0.011633149;0.006081416
